time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-07 15:26:00,1.1333,6125.3571,54.8214,46.5179,81.2147,0.0000,0.0000,294.8282,34.0533,0.0000,0.0000,0.0000,0.0000,80.8913,80.8913,80.8913,3.4297,43.4695,53.1360,103.0740,99.9889,53.1383,-3.6266,183.1514,100.0000,-181.2164,-0.3359,23.3476,54.4399,22.8729,-0.3359,45.6673,22.3245,24.4749,33.2195,44.2756,21.5630,26.8164,0.0026,29.5223,0.0000,34.9922,0.0652,66.2247,24.1129,-30.3352,2.0380,45.2130,102.3401,31.0000,35.5000,38.1953,0.2426,1.4210,0.5782,20.8875,13.4525,65.5358,42.0046,5.0647,1.4250,5.3442,1.1869,0.8620,0.3202,0.2386,0.1706,0.5550,0.4870,50.1449,92.1359,51.8830,29.4199,32.7628,30.3262,21.1623,21.6805,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:27:00,1.1500,6179.2857,53.9286,47.2321,81.1909,75.9185,0.0000,295.9189,34.1835,0.0000,0.0000,0.0000,0.0000,26.5219,26.5219,26.5219,4.3255,46.5246,54.2216,109.6149,100.0000,54.2216,-2.5805,184.1234,100.0000,-181.1858,-0.3359,23.3882,54.5240,22.8490,-0.3359,45.6260,22.3479,24.1712,33.5714,44.3207,21.6356,26.4965,0.0057,29.5672,54.0811,34.9922,0.0446,66.3068,24.1374,-41.0379,1.9059,45.3514,102.3361,31.0000,35.5000,38.1953,0.3151,1.2312,0.5658,17.4110,5.9040,54.5897,18.4369,5.7330,1.5571,6.4124,1.6723,13.2952,8.3910,12.5630,8.0712,0.5558,0.4862,51.0189,92.0562,52.7476,29.6895,33.1216,30.5955,21.3085,21.6299,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:28:00,1.1667,6231.2500,51.9643,48.6964,81.1678,234.0448,0.0000,295.4527,34.2376,0.0000,0.0000,0.0000,0.0000,26.7339,26.7339,26.7339,3.8161,46.3182,54.5252,111.5121,100.0000,54.5249,-3.1492,178.0384,100.0000,-181.2049,-0.3359,23.3950,54.5887,22.7713,-0.3359,45.6001,22.3746,23.7433,33.9699,44.0113,21.8426,26.6578,0.0057,29.6042,100.0000,34.9922,0.0138,66.4604,24.1740,-53.9383,1.6319,46.2167,102.3324,31.1667,35.5000,38.1953,1.4022,1.3439,0.5675,20.9174,7.4977,65.1834,23.3786,6.5138,1.6537,6.9904,1.7743,20.6417,14.4440,19.8269,13.9804,0.5570,0.4863,51.6757,92.1915,53.1673,29.9923,33.5322,46.6694,21.5541,21.6398,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:29:00,1.1833,6300.7143,69.4643,51.7321,81.1370,206.0790,0.0000,293.0891,34.3680,0.0000,0.0000,0.0000,0.0000,50.4704,50.4704,50.4704,4.1415,44.9250,54.9151,114.0183,100.0000,54.9151,-2.9461,175.3243,100.0000,-181.1746,-0.3359,23.4082,54.5951,22.8328,-0.3359,45.5796,22.4029,23.4437,34.2303,43.8165,21.9337,26.5493,0.0036,29.6206,100.0000,34.9922,0.0035,66.5760,24.2078,-59.5850,1.6622,48.8497,102.3355,31.0000,35.5000,38.1953,0.0185,1.3591,0.5718,20.8380,10.5322,64.9537,32.8443,5.8438,1.6010,6.4365,1.7533,20.4205,14.2148,19.6040,13.7599,0.5561,0.4868,52.1511,92.1508,53.4853,30.3218,33.6809,75.3058,21.4606,21.6452,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:30:00,1.2000,6371.0714,70.3571,54.8571,81.1057,185.5935,0.0000,289.0439,34.3984,0.0000,0.0000,0.0000,0.0000,66.7294,66.7294,66.7294,4.5702,47.3382,56.1895,122.5819,97.7943,56.6651,-2.6009,175.8115,100.0000,-181.2163,-0.3359,23.4146,54.4217,22.9914,-0.3359,45.5557,22.4307,23.1551,34.5212,43.7514,21.9428,26.9000,0.0057,29.6361,100.0000,34.9922,0.0446,66.5337,24.2376,-63.7762,1.4994,51.3078,102.3315,31.8333,35.5000,38.1953,0.5762,1.3256,0.5680,20.8420,12.1253,64.8660,37.7809,5.9442,1.5648,7.1997,1.9802,20.1602,14.0537,19.4574,13.6119,0.5570,0.4871,52.5817,90.5057,54.1383,30.9006,34.1146,96.8600,21.5334,21.7502,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:31:00,1.2167,6445.3571,74.2857,57.3214,81.0724,173.1052,0.0000,292.5168,34.4204,0.0000,0.0000,0.0000,0.0000,76.5419,76.5419,76.5419,3.3586,47.8875,56.6898,126.1190,89.7193,59.0058,-3.5760,177.5043,100.0000,-181.1855,-0.3359,23.4310,54.4498,22.9697,-0.3359,45.5245,22.4632,22.7962,34.8895,43.7691,21.9953,26.8944,0.0052,29.6919,100.0000,34.9922,0.0961,66.5810,24.3017,-68.6882,1.4082,53.1211,102.3329,31.8333,35.8333,38.5286,0.1398,1.3445,0.5720,20.8179,12.9658,64.9421,40.4290,5.9212,1.5386,6.7475,1.7852,20.1296,13.9576,19.3274,13.5134,0.5572,0.4852,53.1186,89.3138,55.4967,31.2775,34.4878,110.9805,21.6847,21.7742,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:32:00,1.2333,6506.9643,61.6071,58.1250,81.0448,165.5666,0.0000,292.1590,34.5672,0.0000,0.0000,0.0000,0.0000,80.4949,80.4949,80.4949,3.3890,49.0767,57.0042,128.4111,71.4609,64.5896,-3.5656,179.9225,100.0000,-181.2083,-0.3256,23.4538,54.3231,23.0612,-0.3359,45.4969,22.4941,22.3723,35.3415,43.3557,22.2049,27.2143,0.0088,29.7346,100.0000,34.9922,0.0652,66.4506,24.3708,-64.6639,1.8555,54.4148,102.3333,32.0000,35.5000,39.0286,0.0211,1.3531,0.5757,20.7716,13.2985,64.8824,41.4863,5.7296,1.5790,6.3500,1.6860,20.1283,13.9207,19.2583,13.4710,0.5573,0.4879,53.7247,88.5851,58.7519,31.5804,34.9251,121.8707,21.7937,21.7165,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:33:00,1.2500,6577.8571,70.8929,60.3393,81.0129,159.5624,0.0000,285.7454,34.6293,0.0000,0.0000,0.0000,0.0000,80.6225,80.6225,80.6225,3.8057,51.2103,58.3082,138.3835,46.5254,75.6777,-3.2406,182.1792,100.0000,-181.1885,-0.3359,23.5287,54.2073,23.1768,-0.3359,45.4608,22.5239,21.9370,35.8162,43.1511,22.2766,27.1857,0.0036,29.7780,100.0000,34.9922,-0.0171,66.4938,24.4353,-69.5289,1.3780,55.5708,102.3271,32.0000,35.5000,39.1953,17.4490,1.3629,0.5757,20.7549,13.3176,64.8064,41.5474,6.3528,1.5748,6.8657,1.7442,20.1273,13.8995,19.2972,13.4512,0.5563,0.4871,54.6266,87.5013,63.2785,31.9517,35.4568,129.6946,21.7518,21.7015,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:34:00,1.2667,6668.0357,90.1786,64.9286,80.9722,154.4034,0.0000,288.1960,34.8087,0.0000,0.0000,0.0000,0.0000,78.5387,78.5387,78.5387,4.1823,49.5762,58.9846,143.8221,40.7562,79.6211,-2.9461,184.0530,100.0000,-181.1827,-0.3359,23.5482,54.0671,23.2162,-0.3359,45.4273,22.5537,21.3632,36.5293,42.9875,22.3263,27.7169,0.0052,29.8242,100.0000,34.9922,0.0344,66.2950,24.5203,-72.0514,1.4388,56.6681,102.3292,32.0000,36.0000,39.3620,16.2407,1.3672,0.5790,20.7469,13.1167,64.8491,40.9227,5.9027,1.5736,6.5408,1.7211,20.0677,13.8868,19.2111,13.4357,0.5568,0.4849,55.7777,88.1713,69.0485,32.7007,36.3054,136.2117,21.8947,21.8131,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:35:00,1.2833,6753.0357,85.0000,68.2500,80.9337,153.3549,0.0000,292.8532,34.9067,0.0000,0.0000,0.0000,0.0000,76.0113,76.0113,76.0113,3.3992,50.1895,60.0327,152.7922,39.0782,81.8684,-3.5859,185.0471,100.0000,-181.1803,-0.3359,23.5677,54.0707,23.2957,-0.3359,45.3999,22.5858,20.8544,37.0835,43.0540,22.2883,27.6348,0.0031,29.8900,100.0000,34.9922,0.0035,66.4212,24.6112,-69.0469,1.5095,57.0302,102.3284,32.0000,36.3333,40.1953,0.0034,1.3866,0.5849,20.6621,12.9157,64.6613,40.3268,6.0175,1.6807,6.2462,1.5917,20.1479,13.9039,19.2394,13.4529,0.5540,0.4859,57.0000,89.0008,72.1208,32.9555,36.7036,141.6497,21.7018,21.7467,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:36:00,1.3000,6850.8929,97.8571,72.5536,80.8891,148.6371,0.0000,292.6475,35.1042,0.0000,0.0000,0.0000,0.0000,73.2700,73.2700,73.2700,3.3687,50.5691,61.2107,163.5699,37.7450,84.1099,-3.6167,185.6503,100.0000,-181.1831,-0.3359,23.5874,54.1038,23.3814,-0.3359,45.3752,22.6210,20.3846,37.5951,43.0944,22.2738,28.2682,0.0047,29.9414,100.0000,34.9922,0.0652,66.4452,24.7089,-66.7802,1.6012,58.1255,102.3264,32.0000,36.5000,40.1953,1.1425,1.3925,0.5858,20.6328,12.6705,64.3614,39.5031,6.6240,1.8608,6.9336,1.7377,20.0964,13.8879,19.2622,13.4359,0.5523,0.4826,57.7994,89.2432,75.0876,33.1959,37.2371,146.6212,21.6802,21.7607,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:37:00,1.3167,6951.2500,100.3571,77.1964,80.8432,146.0552,0.0000,286.6397,35.3494,0.0000,0.0000,0.0000,0.0000,70.3660,70.3660,70.3660,4.2940,51.6956,62.2834,174.0730,36.2197,86.4199,-2.7023,186.0830,100.0000,-181.1249,-0.3359,23.5842,54.0770,23.4522,-0.3359,45.3415,22.6552,19.8829,38.0937,43.0508,22.2361,28.4177,0.0036,30.0150,100.0000,34.9922,-0.0376,66.3260,24.8445,-65.1095,1.6419,58.8202,102.3250,32.0000,36.5000,40.6953,0.0000,1.3966,0.5865,20.8227,12.4415,64.9264,38.7729,5.1572,1.3124,6.1240,1.5828,19.9217,13.8518,19.0922,13.4172,0.5494,0.4824,58.7773,87.0821,78.0687,33.4743,37.8130,150.6022,21.7911,21.8906,0.0398,1.9515,0.1183,0.0337,0.4963,
2026-04-07 15:38:00,1.3333,7060.9091,109.6591,82.9659,80.7927,71.2492,0.0000,292.3527,35.5678,0.0000,0.0000,0.0000,0.0000,47.9496,47.9496,47.9496,4.3358,53.3064,63.9039,191.5266,36.3386,88.2363,-2.8243,185.9008,97.9608,-181.1720,-0.3359,23.6006,54.6873,23.3733,-0.3359,45.3011,22.6891,19.5374,38.4704,42.8999,22.4022,29.2077,0.0036,30.0968,68.3404,23.7770,0.0138,66.3083,24.9244,-68.0900,1.9061,59.4273,102.3245,32.0000,36.5000,41.1953,0.0059,1.3039,0.5851,15.6282,8.9208,48.8505,27.8003,6.2541,1.5775,6.9617,1.7590,15.3538,10.0446,14.6314,9.7235,0.5553,0.4866,59.4733,85.1444,80.2717,33.6181,38.2121,155.0538,21.9694,21.9364,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:39:00,1.3500,7175.0000,114.0909,87.4286,80.7400,0.0000,0.0000,297.0752,35.7850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8348,53.0352,62.6115,177.4429,32.4674,89.6550,-2.1539,181.4056,100.0000,-181.1359,-0.3359,23.6277,54.8102,23.4331,-0.3359,45.2799,22.7266,19.3271,38.6445,42.6742,22.5406,29.1931,0.0083,30.1556,0.0000,0.0000,-0.0171,66.2479,25.0124,-70.0355,2.2719,59.5254,102.3277,32.0000,36.5000,41.1953,0.0236,1.0891,0.5764,0.1771,0.1164,0.7881,0.2698,5.7074,1.5835,5.8566,1.6592,0.6716,0.2597,0.3220,0.2528,0.5553,0.4861,59.7565,83.6311,81.2962,33.4788,38.1734,151.6892,22.1327,21.9144,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:40:00,1.3667,7284.2857,109.2857,91.3214,80.6892,0.0000,0.0000,297.0865,35.9638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9578,52.3642,61.1973,163.4642,32.6388,87.8316,-2.0930,174.6357,100.0000,-181.1108,-0.3359,23.7055,54.7371,23.5543,-0.3359,45.2908,22.7707,19.5208,38.2475,42.6070,22.4884,29.6151,0.0068,30.2225,0.0000,0.0000,0.0446,65.9363,25.0803,-113.4570,2.1703,57.9743,102.3230,32.0000,36.5000,41.1953,0.0000,1.0958,0.5762,0.1779,0.1178,0.7939,0.2688,5.7054,1.5859,6.3701,1.7680,0.6770,0.2599,0.3223,0.2551,0.5516,0.4826,59.4774,82.3874,79.1981,32.4564,37.3166,131.9180,21.7947,22.0980,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:41:00,1.3833,7382.5000,98.2143,93.7143,80.6433,0.0000,0.0000,297.4167,36.0907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8762,51.4055,59.6881,149.7954,36.2610,83.3655,-2.1742,168.5305,100.0000,-181.1361,-0.3359,24.1302,55.3632,23.4050,-0.3359,45.3175,22.8435,20.1004,37.4491,42.6969,22.4150,29.8267,0.0057,30.3219,0.0000,0.0000,-0.0171,65.2299,25.1228,-104.1396,2.2109,56.7499,102.3177,32.0000,36.5000,41.0286,0.0034,1.0839,0.5720,0.1731,0.1153,0.8068,0.2690,5.8753,1.6035,6.3014,1.7208,0.6795,0.2593,0.3258,0.2574,0.5539,0.4854,58.9135,81.4911,75.7498,31.3191,36.5121,111.3037,21.8108,22.3649,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:42:00,1.4000,7468.9286,86.4286,96.1964,80.6027,0.0000,0.0000,297.6250,36.0782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8349,50.9996,57.3836,131.5050,39.3650,78.6255,-2.2555,163.6715,100.0000,-181.0945,-0.3359,23.9922,55.9984,23.2286,-0.3359,45.2762,22.9266,20.9182,36.4250,43.0833,22.1884,29.7566,0.0068,30.4448,0.0000,0.0000,0.0755,64.4453,25.1355,-104.6410,2.0484,54.9030,102.3167,32.0000,36.6667,40.1953,0.0034,1.0781,0.5722,0.1777,0.1159,0.8062,0.2689,6.0277,1.6299,6.3140,1.7084,0.6686,0.2595,0.3221,0.2544,0.5587,0.4877,58.5541,82.9842,72.2590,29.9760,35.4842,94.4009,21.6946,22.5127,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:43:00,1.4167,7549.4643,80.5357,97.1607,80.5648,0.0000,0.0000,297.6605,35.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8658,49.8906,54.7049,112.6841,41.7379,74.1547,-2.1641,159.2173,100.0000,-181.0988,-0.3359,24.0845,55.5609,23.2379,-0.3359,45.2299,23.0065,21.7924,35.4928,43.2791,22.1732,29.4322,0.0036,30.5103,0.0000,0.0000,0.0344,63.7991,25.1073,-70.9103,2.0992,53.3616,102.3167,32.0000,36.6667,39.6953,0.0008,1.0697,0.5683,0.1694,0.1117,0.7787,0.2687,5.6356,1.6276,6.1244,1.7495,0.6761,0.2610,0.3196,0.2520,0.5557,0.4846,58.2233,82.2738,68.8236,28.9890,34.7035,80.4928,21.9434,22.5820,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:44:00,1.4333,7631.2500,81.7857,96.3214,80.5261,0.0000,0.0000,294.5548,35.7783,0.0000,0.0000,0.0000,0.0000,40.8495,40.8495,40.8495,4.2347,48.1449,53.4080,104.6991,46.6482,70.0648,-2.7531,155.2072,97.3366,-181.1250,-0.3359,23.9796,56.0698,23.1707,-0.3359,45.1146,23.0650,22.6309,34.5576,43.2711,22.0822,28.9337,0.0052,30.5553,0.0000,28.6307,0.0241,63.3081,25.0338,6.4814,2.3734,52.0469,102.3115,32.0000,36.6667,39.1953,0.0017,1.2131,0.5698,10.7502,6.6446,33.7009,20.6960,6.4148,1.6331,6.9330,1.7352,0.7128,0.2602,0.3212,0.2526,0.5555,0.4853,57.8468,81.1814,65.6321,28.2243,33.6824,69.3124,21.7002,22.4835,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:45:00,1.4500,7706.4286,75.1786,95.3393,80.4904,0.0000,0.0000,293.7037,35.5443,0.0000,0.0000,0.0000,0.0000,90.0000,90.0000,90.0000,3.3992,46.5676,52.4957,99.3692,52.0113,66.5724,-3.6164,158.2316,100.0000,-181.1358,-0.3359,23.8680,55.7055,23.2772,-0.3359,45.0040,23.0923,23.4945,33.7388,43.4263,22.0494,28.3744,0.0052,30.4680,0.0000,34.9922,0.0035,63.1329,24.9242,51.7430,1.9263,50.7319,102.3115,32.0000,36.5000,39.0286,0.0000,1.3579,0.5722,20.8644,14.1572,65.1827,44.1630,6.6173,1.8416,6.9550,1.7412,0.7714,0.2597,0.3212,0.2529,0.5544,0.4834,57.5103,80.4969,62.8789,27.7600,33.0631,60.3552,22.0075,22.5019,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:46:00,1.4667,7777.1429,70.7143,92.6250,80.4567,0.0000,0.0000,293.3548,35.3849,0.0000,0.0000,0.0000,0.0000,90.0000,90.0000,90.0000,3.3281,47.3632,52.3100,98.3552,58.7470,63.6420,-3.6266,165.4789,100.0000,-181.1358,-0.3359,23.7901,55.6518,23.0707,-0.3359,44.9338,23.1028,24.0618,33.3113,43.2803,22.1385,27.7000,0.0083,30.3691,0.0000,34.9922,0.0446,62.9735,24.7952,51.0852,2.0280,49.6785,102.3081,32.0000,36.5000,38.3620,0.0000,1.3558,0.5686,20.9215,14.1808,65.4858,44.2785,5.7361,1.5495,6.4398,1.6621,0.7706,0.2628,0.3201,0.2509,0.5538,0.4848,57.2551,80.0901,60.6082,27.2167,32.7421,53.3439,21.9921,22.5030,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:47:00,1.4833,7852.5000,75.3571,90.1250,80.4206,0.0000,0.0000,286.8866,35.2004,0.0000,0.0000,0.0000,0.0000,90.0000,90.0000,90.0000,3.5719,47.4194,52.2950,98.2749,65.4841,61.2438,-3.4844,171.2272,100.0000,-181.1358,-0.3359,23.7766,56.1128,23.0843,-0.3359,44.8890,23.1076,24.4771,33.0540,43.4327,22.0539,27.2819,0.0042,30.2878,0.0000,34.9922,0.0549,62.1590,24.6716,65.6299,1.9469,48.8290,102.3077,32.0000,36.5000,38.1953,0.0034,1.3608,0.5697,20.9812,14.1722,65.7360,44.2428,4.9754,1.3039,6.4367,1.5704,0.8138,0.2700,0.3231,0.2525,0.5549,0.4869,57.0268,79.6450,58.7873,26.9935,32.4998,47.7216,21.8952,22.4051,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:48:00,1.5000,7931.2500,78.7500,87.0341,80.3828,0.0000,0.0000,286.9512,35.1685,0.0000,0.0000,0.0000,0.0000,90.0000,90.0000,90.0000,3.9280,46.4939,52.8997,101.7206,73.5904,59.3570,-3.0273,176.0176,100.0000,-181.1579,-0.3359,23.7867,56.2505,23.0996,-0.3359,44.8441,23.1175,24.6130,33.0582,43.2890,22.1699,27.1027,0.0047,30.2281,0.0000,34.9922,0.0138,61.5035,24.5385,149.7655,2.4038,48.5018,102.3051,32.0000,36.5000,38.1953,0.0067,1.3804,0.5714,20.7950,14.1094,65.1700,44.0702,5.1995,1.4192,5.8550,1.4521,0.7809,0.2659,0.3191,0.2495,0.5534,0.4852,56.9395,79.4369,57.5192,27.0667,32.7117,43.4314,22.0861,22.4426,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:49:00,1.5167,8011.7857,80.5357,83.6786,80.3440,0.0000,0.0000,291.0819,35.0860,0.0000,0.0000,0.0000,0.0000,90.0000,90.0000,90.0000,3.5008,47.4199,54.1010,108.9145,83.0834,58.0038,-3.5555,179.5678,100.0000,-181.1469,-0.3256,23.7732,56.6775,22.9984,-0.3359,44.7979,23.1192,24.2835,33.4279,43.3376,22.0104,26.5917,0.0068,30.1984,0.0000,34.9922,0.0755,61.0982,24.3240,92.1210,1.9672,47.7710,102.3091,32.0000,36.5000,38.8620,0.0000,1.3689,0.5705,20.9683,14.1469,65.5567,44.1482,5.1878,1.3189,6.1515,1.4806,0.8106,0.2713,0.3165,0.2485,0.5526,0.4848,56.9630,80.1881,56.9670,27.0847,33.3405,40.2787,21.9735,22.6210,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:50:00,1.5333,8101.2500,89.4643,81.6964,80.3007,0.0000,0.0000,293.3359,35.1429,0.0000,0.0000,0.0000,0.0000,90.0000,90.0000,90.0000,3.5008,47.8100,55.8110,120.0032,91.3439,57.7236,-3.5656,182.6986,100.0000,-181.1413,-0.3256,23.6818,56.7892,22.8256,-0.3359,44.7421,23.1166,23.7543,34.0301,43.4736,21.9901,26.3225,0.0042,30.2184,0.0000,34.9922,0.0652,60.7188,24.0312,73.2051,1.8858,47.5616,102.3142,32.0000,36.5000,39.1953,0.0017,1.3585,0.5696,20.8400,14.1196,65.1252,44.0733,5.9630,1.5712,6.6563,1.7114,0.7880,0.2639,0.3168,0.2493,0.5564,0.4875,57.0692,80.5796,57.4584,27.5067,33.9384,37.6075,22.0135,22.4314,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:51:00,1.5500,8185.7143,84.4643,80.3214,80.2596,58.9756,0.0000,293.5475,35.2021,0.0000,0.0000,0.0000,0.0000,33.4366,33.4366,33.4366,4.2856,46.9669,57.0706,128.9109,91.8826,58.8751,-2.7227,184.7142,100.0000,-181.1526,-0.3359,23.7563,56.8749,22.9244,-0.3359,44.7037,23.1138,23.1277,34.6699,43.4543,22.0854,26.2197,0.0042,30.2137,49.9979,34.9922,-0.0068,60.4641,23.7763,59.9913,1.9570,47.1315,102.3092,32.0000,36.5000,39.1953,0.0017,1.2304,0.5681,13.3958,6.2806,41.9796,19.5624,5.3173,1.5502,5.5421,1.5411,12.2653,7.7294,11.5909,7.4755,0.5597,0.4872,57.1323,80.2949,58.5536,27.9025,34.3869,35.8831,21.7981,22.2537,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:52:00,1.5667,8284.1071,98.3929,81.5179,80.2116,211.4668,0.0000,293.8162,35.2647,0.0000,0.0000,0.0000,0.0000,21.6087,21.6087,21.6087,4.1716,47.4460,57.1874,129.7555,90.3855,59.3442,-2.7937,179.1266,100.0000,-181.1329,-0.3153,23.7597,57.4562,22.9228,-0.3359,44.6779,23.1138,22.5452,35.1642,43.2771,22.1526,26.2534,0.0062,30.2133,100.0000,34.9922,0.0961,60.4469,23.5984,48.4749,1.5199,47.9307,102.3060,32.0000,36.5000,39.1953,0.0000,1.3425,0.5713,20.6769,6.6400,64.4992,20.7075,6.5813,1.7364,6.6967,1.8868,20.6614,14.4445,19.8166,13.9709,0.5557,0.4881,57.3189,80.2004,58.6130,28.2335,34.6751,49.2949,21.8209,22.1682,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:53:00,1.5833,8385.1786,101.0714,83.5714,80.1620,189.6215,0.0000,290.0798,35.2935,0.0000,0.0000,0.0000,0.0000,47.6868,47.6868,47.6868,4.7843,49.2839,56.8400,127.2149,85.3350,60.2873,-2.1539,175.4559,100.0000,-181.1413,-0.3359,23.7292,57.5214,22.9053,-0.3359,44.6429,23.1162,22.3860,35.2336,43.4268,22.0577,26.2564,0.0062,30.2255,100.0000,34.9922,0.0446,60.4911,23.4462,39.7051,1.7945,50.0831,102.3035,32.0000,36.5000,39.1953,0.0000,1.3473,0.5739,20.7996,10.1914,64.8798,31.7947,6.0767,1.5421,6.7639,1.7076,20.3601,14.1775,19.5397,13.7212,0.5573,0.4884,57.8822,81.3330,61.1190,28.0017,34.7424,78.3478,21.7450,22.2411,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:54:00,1.6000,8478.5714,93.3929,84.7321,80.1159,170.6655,0.0000,292.4245,35.2969,0.0000,0.0000,0.0000,0.0000,65.5324,65.5324,65.5324,3.5008,50.4163,56.2426,122.9551,56.7972,68.8413,-3.3625,175.3753,100.0000,-181.1302,-0.3359,23.7360,57.6667,22.9590,-0.3359,44.6093,23.1193,22.3534,35.2003,43.4796,22.0478,26.4005,0.0073,30.2236,100.0000,34.9922,0.0755,60.3193,23.2839,31.9402,1.7233,52.5393,102.2996,32.0000,36.5000,39.1953,0.0017,1.3429,0.5693,20.7800,11.9693,64.7982,37.3267,6.1733,1.5985,7.0432,1.8748,20.1657,14.0269,19.3854,13.5710,0.5590,0.4867,58.3655,81.9999,65.7064,27.8936,34.5636,102.1422,21.7242,22.1204,0.0397,1.5943,0.1180,0.0337,0.3394,
2026-04-07 15:55:00,1.6167,8577.1429,98.5714,87.0714,80.0671,157.6276,0.0000,291.8974,35.3054,0.0000,0.0000,0.0000,0.0000,75.1108,75.1108,75.1108,3.3687,48.7195,57.1224,129.3067,43.5957,75.8858,-3.5047,177.4036,100.0000,-181.1471,-0.3359,23.7732,57.7993,23.0900,-0.3359,44.5863,23.1232,22.3160,35.3051,43.4110,22.1069,26.3676,0.0036,30.2085,100.0000,34.9922,0.0344,60.2803,23.1866,25.9159,1.7130,54.6193,102.2978,32.0000,36.5000,39.1953,0.0034,1.3896,0.5746,20.7369,12.8345,64.7718,40.0502,5.6973,1.5616,6.1577,1.6292,20.1828,13.9255,19.2839,13.4715,0.5561,0.4857,58.8610,82.8593,70.9076,28.1206,34.8976,119.2667,21.8260,22.2062,0.0397,1.5943,0.1180,0.0337,0.3394,
