time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh,dmass_kg,motor_kwh_per_kg,oil_kwh_per_kg,cooling_kwh_per_kg,blower_kwh_per_kg,air_kwh_per_kg,total_kwh_per_kg
2026-05-11 07:58:00,0.0000,55.7143,,,82.7273,0.4778,285.3932,24.0718,33.6634,6.2697,8.1600,15.8415,21.5981,21.5981,21.5981,12.2167,19.3698,12.2535,8.8669,60.3230,20.1895,45.9342,20.8941,33.3333,-181.6800,-0.3359,21.7749,78.8646,19.8855,-0.3359,49.6136,20.5237,49.7157,20.0637,50.7077,19.9984,20.0525,0.0281,25.5936,20.6214,16.3248,28.7529,-0.1199,67.8857,20.2074,-71.5297,54.7152,20.6797,101.9695,29.0000,28.5000,28.1953,750.4516,1.0170,0.4713,5.8020,3.1157,19.0965,9.9334,1.6392,0.7186,1.8878,0.5572,7.0813,3.6751,6.4433,3.4605,1.0106,0.7701,20.9624,20.9478,19.8831,19.7054,19.6789,20.4508,20.1376,20.5016,0.0016,0.0136,0.0019,0.0027,0.0094,0.0292,0.0000,,,,,,
2026-05-11 07:59:00,0.0167,51.9643,-3.7500,-3.7500,82.7287,1.1896,280.1486,25.8866,78.3333,18.8367,17.2000,37.9274,85.0000,85.0000,85.0000,28.0241,14.7115,11.7640,8.5812,72.9246,16.6783,110.7043,30.7553,100.0000,-181.7128,-0.3359,21.8764,72.0342,19.6327,-0.3359,49.6407,20.5068,50.3943,19.8400,51.4620,19.8032,20.0189,0.0296,25.5395,74.9922,39.9766,28.7342,-0.0068,66.6911,20.1615,-70.4384,143.2233,23.2155,101.9634,29.0000,28.5000,28.1953,750.5817,1.1916,0.4927,21.0919,13.7454,68.3938,43.5558,4.7576,1.4217,5.3225,1.5401,21.0228,12.5530,20.0114,12.0984,1.5078,1.2625,21.7308,21.0563,16.3984,18.2525,19.7938,26.4941,20.1222,20.6650,0.0017,0.0659,0.0053,0.0044,0.0363,0.1136,0.0500,0.0342,1.3176,0.1068,0.0875,0.7263,2.2724
2026-05-11 08:00:00,0.0333,27.3214,-24.6429,-14.1964,82.7384,0.0000,286.7772,25.3923,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,27.5253,17.5698,13.8051,9.8307,82.2671,16.8513,115.6493,47.9794,100.0000,-181.6883,-0.3359,21.9966,70.7678,19.4760,-0.3359,49.6647,20.4481,50.9964,19.7343,52.0764,19.6189,19.9674,0.0281,25.5226,74.9922,39.9766,28.7478,-0.0479,65.9102,20.1025,-69.7279,146.0721,34.5608,101.9624,28.8333,28.5000,28.6953,750.5861,1.2129,0.4903,20.9616,13.7155,65.4642,42.8132,4.8453,1.3938,5.6550,1.5918,20.7575,12.3807,19.6978,11.9332,1.4444,1.2507,24.9139,20.7581,18.6248,17.8193,19.7594,46.4943,19.8662,20.4017,0.0017,0.0657,0.0055,0.0043,0.0358,0.1131,0.0000,,,,,,
2026-05-11 08:01:00,0.0500,35.3571,8.0357,-6.7857,82.7353,0.0000,289.3996,25.2969,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,28.0440,22.2301,16.2905,11.5710,76.7500,20.5200,116.4835,62.0875,100.0000,-181.6938,-0.3359,22.1139,70.0724,19.3805,-0.3359,49.7003,20.3833,50.9115,19.7997,52.2266,19.5414,19.9070,0.0265,25.5224,74.9922,39.9766,28.7326,0.0138,65.3756,20.0309,-68.8411,152.6147,48.4260,101.9590,28.6667,28.5000,29.1953,750.6607,1.2677,0.4933,20.8512,13.6860,65.2344,42.7061,5.1701,1.4845,5.8872,1.6679,20.3375,12.2593,19.3862,11.8069,1.4521,1.2562,28.9022,20.3807,22.8766,18.0855,19.7040,65.1223,19.6031,20.1248,0.0017,0.0656,0.0058,0.0044,0.0354,0.1129,0.0000,,,,,,
2026-05-11 08:02:00,0.0667,48.2143,12.8571,-1.8750,82.7302,0.3719,286.1241,25.3870,19.1667,-5.1785,-6.8000,7.4727,85.0000,85.0000,85.0000,26.4876,26.3598,18.5513,13.3762,69.1842,24.5964,115.9755,73.9872,100.0000,-181.6938,-0.3359,22.2562,69.6101,19.3425,-0.3359,49.7363,20.3222,50.6916,19.9621,52.3759,19.5402,19.8969,0.0276,25.5678,74.9922,39.9766,28.7461,-0.0582,64.9735,19.9745,-68.2224,148.9923,60.8036,101.9682,29.0000,28.5000,29.1953,750.7653,1.2806,0.5005,20.8717,13.6840,65.9211,42.8520,5.4240,1.4589,5.9863,1.5828,20.5294,12.2303,19.4569,11.7829,1.4610,1.2452,34.0492,20.0546,26.7723,18.5566,19.7378,78.6487,19.4670,19.9719,0.0017,0.0656,0.0055,0.0043,0.0354,0.1125,0.0000,,,,,,
2026-05-11 08:03:00,0.0833,87.3214,39.1071,6.3214,82.7149,1.1579,282.5220,26.8139,75.0000,-18.8917,-17.2000,30.0582,85.0000,85.0000,85.0000,21.7456,28.3818,17.7601,12.7076,53.6901,28.0387,119.8410,84.8031,100.0000,16.4914,-0.3359,22.4406,69.3667,19.3673,-0.3359,49.8168,20.2768,50.4230,20.1394,52.4168,19.5530,19.8453,0.0296,25.5984,74.9922,39.9766,28.7393,-0.0068,64.6544,19.9332,-68.2245,146.5605,71.1835,101.9681,29.0000,28.5000,29.1953,750.8176,1.2841,0.5045,20.9958,13.6654,67.7567,43.2019,5.1724,1.4209,5.8043,1.5484,20.4297,12.1693,19.3553,11.7212,1.4877,1.2456,40.0982,19.7734,29.4761,18.5143,19.7661,89.0024,19.3411,19.9402,0.0017,0.0655,0.0054,0.0043,0.0352,0.1121,0.0200,0.0874,3.2754,0.2684,0.2159,1.7593,5.6064
2026-05-11 08:04:00,0.1000,60.0000,-27.3214,0.7143,82.7256,0.0000,291.5079,26.3115,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,21.1350,35.7923,19.8356,14.5172,54.3158,30.0716,119.7806,95.0311,100.0000,218.2431,-0.3359,22.6990,69.3460,19.4596,-0.3359,49.9402,20.2513,50.5223,20.3642,52.7550,19.6494,19.8393,0.0286,25.6728,74.9922,39.9766,28.7478,-0.0273,64.3481,19.9309,-68.6172,144.6681,79.5949,101.9632,29.0000,28.5000,29.1953,751.0428,1.2704,0.5116,20.7391,13.6681,65.1434,42.6607,4.9162,1.4394,5.2658,1.5222,20.1400,12.0973,19.1925,11.6594,1.4206,1.2422,46.6787,19.5562,34.4240,18.8379,19.9647,97.4029,19.3912,19.9265,0.0018,0.0655,0.0053,0.0043,0.0350,0.1119,0.0000,,,,,,
2026-05-11 08:05:00,0.1167,66.4286,6.4286,1.5306,82.7231,0.0000,290.6027,26.0938,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,20.9723,40.3943,21.8912,16.5190,52.5220,32.8882,118.0908,105.0977,100.0000,221.4128,-0.3256,23.0018,69.5574,19.5965,-0.3359,50.1029,20.2492,50.5106,20.7195,53.2925,19.8089,19.8695,0.0281,25.8075,74.9922,39.9766,28.7427,0.0344,64.1043,19.9646,-69.3030,136.8436,86.6320,101.9655,29.0000,28.8333,30.1953,751.2050,1.3202,0.5167,20.8070,13.7008,65.0420,42.7612,5.4790,1.5004,5.8746,1.6091,20.4114,12.1535,19.3553,11.7099,1.4204,1.2419,53.6171,19.3863,38.3702,19.3646,20.2403,104.2477,19.4693,19.9256,0.0018,0.0657,0.0056,0.0043,0.0352,0.1125,0.0000,,,,,,
2026-05-11 08:06:00,0.1333,78.0357,11.6071,2.7902,82.7185,0.3724,286.8236,26.2881,19.1667,5.1245,6.8000,8.1296,85.0000,85.0000,85.0000,20.8905,43.1999,23.5378,18.2994,49.7431,35.6655,120.1361,114.8195,100.0000,220.7021,-0.3359,23.1858,69.9172,19.7146,-0.3359,50.2617,20.2676,50.4895,21.0178,54.1914,19.9267,19.8891,0.0286,25.9617,74.9922,39.9766,28.7342,0.0035,63.9225,20.0277,-70.4405,125.7224,92.6520,101.9707,29.0000,29.5000,30.1953,751.4265,1.2860,0.5225,20.8747,13.6971,65.6352,42.8968,5.4838,1.4560,5.9147,1.5723,20.2781,12.1198,19.2370,11.6730,1.4371,1.2366,60.8864,19.3558,41.3910,19.7316,20.4429,109.5926,19.4867,19.8938,0.0018,0.0657,0.0055,0.0043,0.0350,0.1123,0.0000,,,,,,
2026-05-11 08:07:00,0.1500,95.3571,17.3214,4.4048,82.7117,1.1445,281.5709,27.8755,73.3333,18.9391,17.2000,26.6082,85.0000,85.0000,85.0000,21.5116,44.1193,22.8287,17.5280,39.1246,39.2958,120.0548,123.6516,100.0000,217.6072,-0.3256,23.3409,70.1186,19.7904,-0.3359,50.4199,20.3000,50.5583,21.2270,54.7072,19.9999,19.9021,0.0276,26.1172,74.9922,39.9766,28.7410,-0.0376,63.7715,20.1018,-71.7838,118.3454,97.5871,101.9715,29.0000,29.5000,30.1953,751.4900,1.2976,0.5291,20.9752,13.6677,67.5296,43.1259,5.5689,1.4559,5.9597,1.5637,20.1955,12.0762,19.1710,11.6356,1.4657,1.2317,68.7741,19.4554,42.9379,19.8446,20.5663,113.4300,19.5365,19.9696,0.0018,0.0655,0.0055,0.0043,0.0352,0.1124,0.0400,0.0462,1.6381,0.1366,0.1076,0.8805,2.8091
2026-05-11 08:08:00,0.1667,70.0000,-25.3571,1.4286,82.7217,0.0000,284.8475,27.5065,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,23.0378,45.8274,26.0499,21.3646,37.0551,43.9695,117.9999,132.2526,100.0000,218.1020,-0.3359,23.5580,70.1074,19.8721,-0.3359,50.5620,20.3361,50.5075,21.4495,55.2253,20.0590,19.9484,0.0270,26.2387,13.0689,39.9766,28.7529,0.0652,63.6358,20.1738,-72.9129,107.2145,101.4772,101.9746,29.0000,29.5000,30.3620,751.5521,1.3095,0.5322,20.8445,13.7405,65.2214,42.8771,5.5568,1.4816,6.0474,1.5930,5.8742,2.8326,5.0362,2.6175,1.3964,1.2213,76.1877,19.6948,45.8204,20.0390,20.8082,116.0790,19.5312,19.9925,0.0018,0.0659,0.0055,0.0042,0.0065,0.0839,0.0000,,,,,,
2026-05-11 08:09:00,0.1833,78.3929,8.3929,2.6429,82.7184,0.0000,286.3022,27.3206,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,22.7530,45.5974,26.9915,22.6167,34.8477,46.2239,119.1599,140.5913,100.0000,217.4526,-0.3359,23.7394,70.2249,19.9414,-0.3359,50.6832,20.3838,50.1834,21.7105,55.1956,20.1448,19.9932,0.0276,26.3603,12.6858,39.9766,28.7359,-0.0068,63.5102,20.2522,-74.0605,104.4060,99.2005,101.9791,29.0000,29.5000,31.1953,751.6658,1.3166,0.5366,20.7617,13.7146,64.9346,42.8020,5.3889,1.4200,5.6665,1.4995,11.0053,3.6017,10.1485,3.4005,1.3818,1.2109,83.6983,20.0425,46.2890,20.1718,21.0353,108.2956,19.6415,20.0141,0.0019,0.0657,0.0052,0.0042,0.0058,0.0828,0.0000,,,,,,
2026-05-11 08:10:00,0.2000,83.9286,5.5357,5.6607,82.7162,0.3605,284.6220,27.4978,12.5000,-5.0358,-6.8000,6.0407,85.0000,85.0000,85.0000,21.3391,43.6537,26.9128,22.5176,36.0860,45.4592,116.4633,148.0746,100.0000,216.9848,-0.3359,23.8714,70.1696,19.9997,-0.3359,50.7897,20.4302,49.8678,21.9121,55.1756,20.2348,20.0514,0.0260,26.4671,71.3473,39.9766,28.7546,-0.0582,63.4002,20.3328,-75.3464,100.2345,91.8471,101.9751,29.0000,29.5000,31.1953,751.7007,1.2856,0.5381,20.7920,13.6343,65.6055,42.7747,5.5562,1.5741,6.1192,1.5805,20.4610,11.9054,19.5210,11.4756,1.4063,1.2054,90.8990,20.5661,44.7809,20.3255,21.1725,97.1903,19.7121,20.0895,0.0019,0.0654,0.0055,0.0042,0.0336,0.1105,0.0000,,,,,,
2026-05-11 08:11:00,0.2167,100.3571,16.4286,6.5000,82.7097,1.1343,282.5808,28.8986,65.0000,-19.0387,-17.2000,22.1510,85.0000,85.0000,85.0000,20.1786,38.6572,24.5070,19.4260,37.0031,42.2616,118.2439,155.2767,100.0000,216.5732,-0.3359,24.0161,69.9838,20.0897,-0.3359,50.8988,20.4832,49.8475,21.8501,55.0468,20.3518,20.0705,0.0255,26.5480,74.9922,39.9766,28.7393,-0.0376,63.3096,20.4101,-76.7584,101.2522,90.4624,101.9695,29.6667,29.6667,31.1953,751.7683,1.3379,0.5445,20.9161,13.6549,66.7553,43.0112,5.3830,1.4221,5.4520,1.4926,20.4714,12.1814,19.3989,11.7339,1.4441,1.2116,97.7612,21.2429,41.3913,20.3654,20.9936,98.9404,19.8397,20.2265,0.0019,0.0655,0.0052,0.0042,0.0352,0.1120,0.0200,0.0944,3.2741,0.2587,0.2100,1.7611,5.5983
2026-05-11 08:12:00,0.2333,86.4286,-13.9286,3.8214,82.7152,0.0000,292.5355,28.4889,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,19.4255,45.0651,24.9517,19.9665,40.6549,40.9523,121.3270,161.8848,100.0000,215.1629,-0.3359,24.1827,69.8930,20.1449,-0.3359,50.9693,20.5393,50.0206,21.8676,54.8305,20.4490,20.1409,0.0281,26.6203,74.9922,39.9766,28.7478,-0.0273,63.2230,20.4870,-77.9238,100.3867,94.2337,101.9677,30.0000,29.5000,31.1953,751.8030,1.3220,0.5479,20.7711,13.6481,65.3178,42.6037,5.0511,1.4097,5.9438,1.5513,20.1216,12.0918,19.1414,11.6559,1.3756,1.2076,105.2373,22.1510,44.8194,20.4756,21.1759,105.0749,19.9356,20.2839,0.0019,0.0654,0.0054,0.0042,0.0350,0.1119,0.0000,,,,,,
2026-05-11 08:13:00,0.2500,90.0000,3.5714,0.2679,82.7138,0.0000,288.1642,28.3984,0.0000,0.0000,0.0000,0.0000,85.0000,85.0000,85.0000,19.2833,48.4836,26.0647,21.3768,38.4627,43.2669,121.4897,167.7642,100.0000,218.4311,-0.3359,24.3578,69.7212,20.2081,-0.3359,51.0304,20.5986,49.5048,22.1503,54.6922,20.5103,20.1945,0.0286,26.7306,59.1798,39.9766,28.7495,-0.0479,63.1314,20.5667,-79.1491,97.4977,98.7695,101.9762,30.0000,30.1667,31.1953,751.8863,1.2945,0.5504,20.7300,13.6379,64.7749,42.5354,5.6878,1.5715,6.4979,1.7924,20.2154,10.7790,19.2751,10.3802,1.3768,1.2051,111.9713,23.3766,47.9621,20.6394,21.4330,110.3863,19.9130,20.3227,0.0019,0.0654,0.0062,0.0042,0.0279,0.1055,0.0000,,,,,,
2026-05-11 08:14:00,0.2667,96.4286,6.4286,3.6429,82.7113,0.3589,284.2011,28.4965,16.6667,4.9723,6.8000,6.3739,85.0000,85.0000,85.0000,19.2833,50.2315,26.9351,22.5439,36.0635,45.4966,121.9275,174.0665,100.0000,221.8207,-0.3359,24.4341,69.5233,20.2708,-0.3359,51.0755,20.6645,48.9622,22.4146,54.5234,20.5690,20.2531,0.0250,26.8426,31.7841,39.9766,28.7410,-0.0171,63.0470,20.6452,-80.1753,92.9290,101.4448,101.9772,30.0000,30.5000,31.3620,752.0265,1.3614,0.5562,20.7912,13.6631,65.4270,42.7529,5.4261,1.4728,5.8333,1.4991,20.0676,7.9034,19.0242,7.6133,1.4089,1.2026,118.2982,25.0316,49.7737,20.7691,21.6818,111.9856,20.0148,20.4224,0.0019,0.0655,0.0052,0.0042,0.0149,0.0917,0.0000,,,,,,
2026-05-11 08:15:00,0.2833,109.8214,13.3929,4.3393,82.7060,1.1302,281.4501,30.0195,47.5000,19.0909,17.2000,20.0725,85.0000,85.0000,85.0000,20.1482,50.3456,26.3696,21.7764,31.2096,47.6795,119.8415,179.9760,100.0000,225.2642,-0.3359,24.6046,69.3710,20.3332,-0.3359,51.1251,20.7350,48.5179,22.5308,54.0662,20.7327,20.3194,0.0265,26.9439,49.6569,39.9766,28.7563,-0.0273,62.9635,20.7294,-81.1621,94.5672,99.3841,101.9702,30.0000,30.5000,31.3620,752.1583,1.3504,0.5603,20.8279,13.6450,66.5265,43.0411,5.7969,1.4349,5.8383,1.4616,20.5094,9.8587,19.5073,9.5027,1.4428,1.2090,124.6398,27.1331,49.8213,20.8232,21.6986,106.9067,20.1939,20.5316,0.0019,0.0654,0.0051,0.0042,0.0233,0.0999,0.0300,0.0647,2.1808,0.1689,0.1397,0.7755,3.3296
2026-05-11 08:16:00,0.3000,93.3929,-16.4286,1.5357,82.7125,0.0000,289.9666,29.4305,0.0000,0.0000,0.0000,0.0000,33.2546,33.2546,33.2546,21.4714,53.7500,27.4213,23.2042,30.2459,49.5118,120.0043,185.4641,100.0000,227.5859,-0.3359,24.7901,69.2777,20.4332,-0.3359,51.1347,20.8074,48.3359,22.5711,53.5919,20.8758,20.3987,0.0270,27.0523,86.2701,39.9766,28.7529,0.0549,62.8993,20.8152,-81.9267,92.8776,97.2891,101.9705,30.0000,30.5000,31.3620,752.2797,1.1577,0.5514,9.1001,5.6133,28.5378,17.6192,5.8024,1.6576,5.8662,1.5983,20.4590,13.1146,19.4469,12.6391,1.3748,1.2059,130.5994,29.5974,50.8777,20.9897,21.8270,104.6161,20.3576,20.5309,0.0019,0.0257,0.0055,0.0042,0.0408,0.0782,0.0000,,,,,,
2026-05-11 08:17:00,0.3167,100.0000,6.6071,0.4643,82.7099,0.0000,292.6344,29.1885,0.0000,0.0000,0.0000,0.0000,5.4408,5.4408,5.4408,22.4887,56.9404,28.7230,25.0769,29.0113,51.8668,121.8053,183.9487,100.0000,226.7966,-0.3359,24.8511,69.1022,20.4944,-0.3359,51.1255,20.8613,48.0065,22.7266,53.2775,20.9495,20.4561,0.0244,27.1556,100.0000,39.9766,28.7580,-0.0376,62.8510,20.8980,-82.6430,93.0307,100.4400,101.9711,30.0000,30.5000,31.6953,752.3384,1.1337,0.5447,13.9062,2.7324,43.2709,8.5397,6.0502,1.7548,6.5446,1.8736,20.2270,14.1786,19.2620,13.6559,1.3707,1.2023,133.8299,32.3685,53.3832,21.0947,22.0055,111.0929,20.3908,20.5500,0.0019,0.0042,0.0065,0.0042,0.0473,0.0641,0.0000,,,,,,
2026-05-11 08:18:00,0.3333,103.9286,3.9286,3.3929,82.7083,0.3538,290.9901,29.1848,3.3333,-4.9197,-6.8000,5.2253,32.5355,32.5355,32.5355,21.1149,61.0923,30.1780,27.3872,26.7043,55.3252,122.0493,181.1906,100.0000,226.7440,-0.3359,24.9018,68.9646,20.5641,-0.3359,51.1338,20.9155,47.4944,22.9329,53.0454,20.9779,20.5008,0.0265,27.2298,100.0000,39.9766,28.7563,-0.0273,62.8035,20.9836,-83.4016,91.4022,108.1447,101.9668,30.0000,30.5000,32.1953,752.3649,1.3441,0.5536,20.7024,8.3804,64.6589,26.2364,6.3906,1.6264,6.3926,1.5230,20.3099,14.0448,19.2464,13.5300,1.3769,1.1973,134.9334,35.4044,56.9822,21.2646,22.2074,121.9014,20.3537,20.6156,0.0019,0.0251,0.0053,0.0042,0.0469,0.0833,0.0000,,,,,,
2026-05-11 08:19:00,0.3500,117.3214,13.3929,3.8929,82.7031,1.1324,289.7616,30.5488,30.8333,-19.1512,-17.2000,19.0663,60.3186,60.3186,60.3186,19.7214,53.6938,30.1704,27.3691,27.0007,55.0890,120.4319,181.4306,100.0000,227.7012,-0.3359,24.9323,68.7978,20.6021,-0.3359,51.1434,20.9753,47.0118,23.0953,52.9128,20.9908,20.5532,0.0224,27.2960,100.0000,39.9766,28.7580,0.0241,62.7677,21.0660,-83.8412,88.6051,116.4106,101.9536,30.0000,30.5000,32.1953,752.4849,1.3616,0.5585,20.8104,11.4775,66.3191,36.2282,5.6078,1.4573,5.8099,1.4961,20.2380,13.9240,19.1609,13.4151,1.4184,1.1860,135.4924,38.4129,54.7839,21.3181,22.2909,131.8012,20.3715,20.7063,0.0019,0.0464,0.0052,0.0041,0.0465,0.1041,0.0200,0.0968,2.3175,0.2593,0.2056,2.3251,5.2043
2026-05-11 08:20:00,0.3667,104.2857,-13.0357,2.0357,82.7082,0.0000,287.9022,30.1307,0.0000,0.0000,0.0000,0.0000,62.0728,62.0728,62.0728,19.9647,53.7243,31.5254,29.6973,28.9515,55.2400,120.8284,185.2362,100.0000,233.8548,-0.3359,25.0516,68.6835,20.6525,-0.3359,51.1491,21.0393,46.7153,23.1949,52.7170,21.0177,20.6462,0.0281,27.3441,100.0000,39.9766,28.7647,0.0549,62.7436,21.1434,-84.5428,89.5615,123.6921,101.9548,30.0000,30.6667,32.1953,752.5152,1.3364,0.5603,20.5602,11.6201,64.4355,36.2780,5.1609,1.2768,5.5754,1.4310,20.1105,13.8721,19.0087,13.3663,1.3555,1.1866,137.5778,41.3323,57.9735,21.4252,22.4629,139.7240,20.4130,20.7524,0.0019,0.0476,0.0050,0.0041,0.0463,0.1050,0.0000,,,,,,
2026-05-11 08:21:00,0.3833,110.0000,5.7143,0.9643,82.7059,0.0000,290.5928,29.7175,0.0000,0.0000,0.0000,0.0000,37.5133,37.5133,37.5133,20.8401,57.0085,33.3420,33.0812,27.2437,58.7037,124.0035,188.4938,100.0000,233.5850,-0.3359,25.0955,68.5760,20.7180,-0.3359,51.1398,21.1036,46.1331,23.4529,52.4534,21.1232,20.7130,0.0239,27.4242,100.0000,39.9766,28.7546,0.0138,62.7137,21.2199,-85.0970,93.0611,129.6865,101.9585,30.0000,31.0000,32.1953,752.5241,1.3412,0.5530,20.6908,8.9635,64.5955,27.9614,5.2625,1.4029,6.4151,1.7135,20.0132,13.9488,18.9839,13.4303,1.3446,1.1819,140.2667,44.2536,61.7093,21.5735,22.7281,145.9030,20.5164,20.7617,0.0019,0.0288,0.0059,0.0041,0.0466,0.0873,0.0000,,,,,,
2026-05-11 08:22:00,0.4000,114.6429,4.6429,2.8214,82.7041,0.3510,292.0829,29.5752,0.8333,4.8691,6.4000,5.2893,10.0881,10.0881,10.0881,22.0411,59.9262,34.9150,36.3016,25.5903,61.9663,123.2810,188.6211,100.0000,233.1548,-0.3359,25.1192,68.4816,20.7777,-0.3359,51.1278,21.1590,45.4786,23.7232,52.3430,21.1301,20.7737,0.0244,27.5078,100.0000,39.9766,28.7495,0.0446,62.6875,21.2973,-85.5810,92.3083,134.7967,101.9587,30.0000,31.1667,32.1953,752.6265,1.2779,0.5498,19.8185,4.2821,61.9454,13.3819,5.4223,1.4178,5.5528,1.5049,20.1636,14.0224,19.0395,13.5114,1.3905,1.1851,141.8390,47.2123,64.5316,21.7494,23.0147,151.4583,20.4828,20.7875,0.0019,0.0077,0.0052,0.0041,0.0468,0.0658,0.0000,,,,,,
2026-05-11 08:23:00,0.4167,127.1429,12.5000,3.7143,82.6992,1.1379,290.9965,30.8641,3.3333,19.2906,17.6000,16.9708,0.0174,0.0174,0.0174,21.1046,65.2870,35.5483,37.6755,25.0904,63.1686,119.8217,186.4635,100.0000,235.6089,-0.3359,25.1344,68.3583,20.8268,-0.3359,51.1408,21.2239,44.9215,23.9548,52.1031,21.2111,20.8311,0.0244,27.5530,100.0000,39.9766,28.7563,0.0035,62.6652,21.3751,-86.0630,89.2150,139.1893,101.9574,30.0000,31.5000,32.1953,752.7174,1.0675,0.5453,0.9184,0.1307,3.4026,0.9900,4.3074,1.4050,4.8165,1.6243,20.1116,14.0484,19.0471,13.5438,1.4177,1.1685,142.1028,50.1910,65.7396,21.8384,23.2246,155.8943,20.5965,20.9042,0.0019,0.0000,0.0056,0.0041,0.0469,0.0585,0.0200,0.0945,0.0006,0.2815,0.2025,2.3474,2.9266
2026-05-11 08:24:00,0.4333,112.5000,-14.6429,1.6071,82.7050,0.0000,293.2173,30.3303,0.0000,0.0000,0.0000,0.0000,10.5396,10.5396,10.5396,21.6538,73.6999,37.2966,41.7323,22.7218,67.5833,119.9228,183.0741,100.0000,235.4073,-0.3359,25.1852,68.2394,20.9072,-0.3359,51.1247,21.2945,44.2676,24.2440,51.7727,21.3187,20.8856,0.0234,27.5940,100.0000,39.9766,28.7512,0.0446,62.6567,21.4548,-86.4032,89.2865,143.3749,101.9574,30.0000,31.5000,32.1953,752.6911,1.2583,0.5438,19.1708,4.4552,59.8801,13.8973,5.6516,1.5219,6.1138,1.6025,20.1584,14.0188,19.0892,13.5087,1.3447,1.1684,142.2768,52.8023,69.4750,21.9438,23.5214,159.7541,20.6859,20.9228,0.0019,0.0081,0.0056,0.0041,0.0468,0.0664,0.0000,,,,,,
2026-05-11 08:25:00,0.4500,120.0000,7.5000,1.0179,82.7020,0.0000,291.9678,30.0266,0.0000,0.0000,0.0000,0.0000,35.4592,35.4592,35.4592,20.7686,77.3673,38.8719,45.7265,20.0885,72.3681,120.1566,181.5448,100.0000,237.2178,-0.3256,25.2190,68.0969,20.9898,-0.3359,51.1035,21.3557,43.6292,24.4815,51.4379,21.4184,20.9439,0.0255,27.6514,100.0000,39.9766,28.7342,0.0549,62.6437,21.5206,-86.8962,90.7819,147.1616,101.9620,30.0000,31.3333,32.1953,752.7480,1.3337,0.5490,20.7401,8.7779,64.8422,27.3995,5.9450,1.5039,6.6544,1.6239,20.1106,13.9297,19.0542,13.4198,1.3470,1.1717,141.6431,55.0891,72.6327,22.1139,23.7602,163.6773,20.7795,20.9736,0.0019,0.0273,0.0056,0.0041,0.0465,0.0854,0.0000,,,,,,
