time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-22 08:26:00,0.0000,0.0000,,,81.8182,-0.0000,0.0000,297.5344,25.3392,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9867,22.3828,11.3916,8.3667,51.9450,21.6969,-0.9758,29.5046,0.0000,-181.4699,-0.3359,23.4082,85.1579,20.8466,-0.3359,50.4926,20.9676,51.1650,21.0379,52.1046,20.8594,20.6069,-0.0281,26.4225,0.0000,0.0000,28.7647,0.0344,73.5268,20.7013,-63.8108,2.0586,21.2580,102.6043,30.0000,31.1667,30.0286,748.0309,1.1495,0.6882,0.1200,0.0640,0.6323,0.2458,0.6406,0.5963,0.7301,0.2387,0.7944,0.3844,0.2245,0.1630,0.4479,0.3952,-9999.0000,-9999.0000,21.0063,20.6196,20.7385,21.1174,21.0542,21.2143,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:27:00,0.0167,0.0000,0.0000,0.0000,81.8182,0.0000,0.0000,297.8062,25.3510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9969,22.3747,11.3532,8.3451,51.7980,21.7016,-1.0062,29.3753,5.4545,-181.4493,-0.3359,23.4162,85.1109,20.8519,-0.3359,50.5057,20.9740,51.0621,21.0510,52.0878,20.8662,20.6057,-0.0289,26.4548,0.4757,10.2462,28.7450,-0.0342,73.5620,20.7196,-63.1047,2.2583,21.3002,102.6042,30.0000,31.3333,30.1953,746.1115,1.1537,0.6895,0.1187,0.0644,0.6489,0.2480,0.7477,0.5996,0.8657,0.2506,1.1958,0.4725,0.5653,0.2299,0.7658,0.6024,-9999.0000,-9999.0000,20.9809,20.6419,20.7503,21.1600,21.0627,21.2446,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:28:00,0.0333,0.1786,0.1786,0.0893,81.8181,0.0000,0.9767,283.1251,26.0680,70.0000,16.9753,16.9600,25.5115,59.8665,59.8665,59.8665,4.6636,18.3684,11.8759,8.6530,62.8413,19.3112,23.1337,31.4034,100.0000,-181.5064,-0.3359,23.3646,73.7369,20.7230,-0.3359,50.5212,20.9883,51.4233,20.7691,51.9692,20.9029,20.5328,-0.0203,26.4629,72.7591,51.5683,28.7529,-0.0171,72.5837,20.7298,-62.2479,1.8047,23.8793,102.5964,30.0000,31.1667,30.0524,747.5261,1.4710,0.6969,20.9786,12.9901,67.7598,41.1287,4.9859,1.4799,5.3388,1.5640,21.5134,12.4700,20.2124,11.9565,1.9172,1.6380,-2420.3332,-9999.0000,18.2978,20.6261,20.5602,27.4272,21.3912,21.6075,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:29:00,0.0500,0.0000,-0.1786,0.0000,81.8182,699.7517,1.3823,282.7360,27.8119,100.0000,24.0293,24.0000,31.3440,85.0000,85.0000,85.0000,3.3992,19.5094,13.9883,9.9488,77.5833,17.9694,33.5182,48.8715,100.0000,-181.5061,-0.3359,23.3914,70.4059,20.6242,-0.3359,50.5403,20.9926,52.2837,20.4796,52.0241,20.8444,20.5471,-0.0250,26.4336,74.9922,50.0469,28.7715,-0.0376,71.9693,20.7365,-61.8699,1.6014,33.6147,102.5991,30.0000,30.5000,30.1953,744.3698,1.5120,0.7035,21.2279,13.8463,69.0144,43.8851,5.6600,1.5072,5.9698,1.6120,21.3068,12.5748,19.9384,12.0602,1.8521,1.5899,-4892.8559,-9999.0000,19.1449,20.3636,20.5246,48.8011,21.1547,21.4745,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:30:00,0.0667,0.0000,0.0000,0.0000,81.8182,181.5412,1.3693,283.1642,28.5184,96.6667,24.0258,24.0000,27.2505,85.0000,85.0000,85.0000,3.4500,25.3279,15.9931,11.3409,68.0659,22.2068,28.0746,63.9642,100.0000,-181.5174,-0.3256,23.5482,69.2496,20.5729,-0.3359,50.5655,20.9878,52.3444,20.6290,51.9997,20.9219,20.5660,-0.0213,26.4379,74.9922,50.0469,28.7478,0.0035,71.5596,20.7201,-61.5562,1.5609,47.2754,102.5936,30.0000,30.5000,30.1953,742.7835,1.4966,0.7037,21.2709,13.8308,68.4670,43.7202,5.5752,1.5544,6.1321,1.6785,21.0701,12.4835,19.7550,11.9703,1.8542,1.5925,-6327.2279,-9999.0000,23.6096,20.2863,20.5756,70.3351,21.0284,21.1856,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:31:00,0.0833,-4.8214,-4.8214,-0.9643,81.8202,110.9881,0.8059,289.3927,28.4966,35.0000,-8.5909,-12.0000,15.1344,85.0000,85.0000,85.0000,3.7141,29.2481,16.8693,12.0022,54.6337,26.8225,26.2938,75.5289,100.0000,-181.5094,-0.3359,23.6818,68.4815,20.5268,-0.3359,50.5917,20.9788,51.8963,20.9040,51.9885,20.9348,20.5609,-0.0208,26.4962,74.9922,50.0469,28.7512,-0.0273,71.2615,20.7074,-61.4506,1.4688,58.8839,102.5952,30.3333,31.0000,30.1953,742.6559,1.4931,0.7062,21.1711,13.8230,66.9138,43.3694,5.4040,1.5330,5.9731,1.6458,20.9155,12.4127,19.6262,11.9020,1.8343,1.5881,-7228.9837,-9999.0000,27.6646,20.2576,20.6796,85.9610,20.8160,20.9516,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:32:00,0.1000,0.0000,4.8214,0.0000,81.8182,84.6853,1.3618,286.1006,29.3139,79.1667,-24.0348,-24.0000,24.4940,85.0000,85.0000,85.0000,3.5414,26.2546,16.5744,11.7704,51.0295,27.6153,23.3736,86.3697,100.0000,-181.5091,-0.3359,23.8443,67.8464,20.5546,-0.3359,50.6351,20.9761,51.4232,21.0861,51.9270,20.9585,20.5421,-0.0192,26.5394,74.9922,50.0469,28.7444,0.0138,71.0268,20.7034,-61.3116,1.4590,68.0583,102.5960,31.0000,31.5000,30.8620,741.3783,1.5023,0.7112,21.2351,13.7963,68.3201,43.5846,5.2328,1.4705,6.2141,1.7556,20.8593,12.3643,19.5207,11.8487,1.8477,1.5839,-5416.8019,-9999.0000,27.8865,20.1215,20.6454,96.4833,20.6944,20.8680,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:33:00,0.1167,0.0000,0.0000,0.0000,81.8182,71.3988,1.3641,280.4611,29.9319,89.1667,-24.0340,-24.0000,25.0821,85.0000,85.0000,85.0000,3.9587,29.4303,16.9063,12.0274,47.5671,29.1981,25.9069,96.6500,100.0000,-181.4978,-0.3359,23.9996,67.3811,20.5537,-0.3359,50.6752,20.9822,51.2247,21.1883,52.0421,20.8870,20.5970,-0.0213,26.5479,74.9922,50.0469,28.7596,0.0241,70.8199,20.7015,-61.3135,1.3875,75.1684,102.5968,30.8333,31.3333,31.1953,746.9451,1.5175,0.7153,21.1989,13.7539,68.9001,43.6319,4.9523,1.4165,6.2789,1.7067,20.6037,12.3076,19.3476,11.7919,1.8508,1.5858,-6428.4048,-9999.0000,30.1882,20.0223,20.6704,103.3788,20.4499,20.8114,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:34:00,0.1333,-3.5714,-3.5714,-0.4464,81.8197,15.9040,0.8369,283.8568,30.1422,20.0000,-13.8358,-12.0000,14.3703,85.0000,85.0000,85.0000,4.5494,32.0914,17.8093,12.7577,46.0634,30.7415,25.3173,106.6283,100.0000,-181.4979,-0.3256,24.1237,67.0652,20.5286,-0.3359,50.7066,20.9889,50.9995,21.2921,52.1786,20.8829,20.6311,-0.0244,26.5940,36.1444,50.0469,28.7529,0.0138,70.6368,20.7055,-61.2492,1.5811,80.4539,102.5988,31.0000,31.5000,31.1953,750.3186,1.5406,0.7223,21.0093,13.7822,67.1737,43.3697,5.2329,1.4108,5.5378,1.5700,11.4467,6.4463,10.2806,6.0713,1.8286,1.5816,-6713.3523,-9999.0000,31.8988,19.9998,20.7360,108.9289,20.4804,20.7712,0.0502,2.3612,0.1059,0.1020,0.5098,
2026-04-22 08:35:00,0.1500,-1.0714,2.5000,-0.1190,81.8186,2.2835,1.3180,283.0042,30.3018,54.1667,22.1917,24.0000,22.5554,85.0000,85.0000,85.0000,3.7751,37.2978,19.2729,13.9961,40.2209,34.8038,22.9358,115.4970,100.0000,-181.5034,-0.3359,24.2767,66.7604,20.5560,-0.3359,50.7359,20.9940,50.4999,21.5768,52.2926,20.8514,20.6380,-0.0213,26.6798,12.2055,50.0469,28.7580,0.0241,70.4699,20.7218,-61.2189,1.7434,80.6572,102.6026,31.0000,31.5000,31.1953,750.3903,1.5477,0.7258,21.2516,13.8045,68.3003,43.6452,5.4481,1.4812,6.1553,1.6509,7.2815,2.8745,6.2730,2.5914,1.8381,1.5789,-5998.2588,-9999.0000,35.4415,20.2091,21.0155,102.4618,20.4025,20.7080,0.0502,2.3612,0.1059,0.1020,0.5098,
