time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-05-21 08:10:00,0.0000,1.6071,,,81.8182,0.0000,1.3513,287.6157,26.2973,17.5000,23.4109,24.0000,20.5944,73.5630,73.5630,73.5630,14.6032,19.4280,14.4776,10.2799,68.3050,20.5735,102.5244,37.5376,100.0000,-181.3715,-0.3256,23.8003,76.9390,21.0557,-0.3359,46.7970,21.5333,50.0008,21.2214,48.3784,21.6988,21.4668,0.0057,27.9978,98.2486,34.9922,28.7546,0.0035,67.5941,21.1620,-89.7888,6.4939,24.3736,101.7314,30.0000,34.5000,30.1953,1.4575,0.6690,21.3886,12.8301,68.3192,40.5415,4.7740,1.4493,5.5666,1.6759,21.0236,14.3939,19.8885,13.8240,1.4384,1.1772,30.5479,27.4325,19.9124,21.2825,21.2908,25.7695,22.0547,22.1324,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:11:00,0.0167,0.0000,-1.6071,-1.6071,81.8188,726.0100,1.3439,289.3262,27.4674,0.0000,24.0285,24.0000,17.2398,74.9922,74.9922,74.9922,14.2771,25.4677,16.1417,11.4486,68.0728,22.3619,100.5293,52.7129,100.0000,-181.3933,-0.3256,23.9728,73.0999,21.0629,-0.3359,46.8700,21.5492,49.8627,21.3407,49.0750,21.4979,21.4831,0.0099,27.9861,100.0000,34.9922,28.7512,0.0344,66.7663,21.2461,-81.1104,-9.5107,35.8353,101.7291,30.0000,34.3333,30.3620,1.3822,0.6678,21.1683,12.9622,66.9922,40.8548,5.4515,1.5765,5.8091,1.6281,20.7357,14.2922,19.6242,13.7262,1.4368,1.1821,32.8168,27.1556,24.4665,21.2326,21.5019,50.1724,21.7898,22.1582,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:12:00,0.0333,0.0000,0.0000,-0.8036,81.8188,202.1151,1.3433,291.3162,28.2771,0.0000,23.8938,22.8000,16.2687,74.9922,74.9922,74.9922,13.9615,35.6435,17.3993,12.4187,51.5267,28.4238,104.2128,65.7577,100.0000,-181.4289,-0.3359,24.1204,71.1905,21.1185,-0.3359,46.9031,21.5721,49.0752,21.6090,49.1830,21.4281,21.4891,0.0036,27.9697,100.0000,34.9922,28.7478,0.0755,66.2109,21.3026,-74.4526,-13.9262,53.9419,101.7318,30.0000,33.8333,31.1953,1.5481,0.6744,21.2135,12.9651,66.9497,40.8320,5.6667,1.6225,6.3453,1.7740,20.5292,14.1494,19.4167,13.5902,1.4206,1.1822,36.1859,26.7669,31.9007,21.1189,21.6013,76.6379,21.5152,21.9481,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:13:00,0.0500,-4.4643,-4.4643,-2.0238,81.8207,120.2683,0.7938,293.2126,28.3471,2.5000,-10.8835,-13.2000,10.6066,74.9922,74.9922,74.9922,14.7456,41.8534,18.7952,13.5810,36.8607,35.9668,101.5882,76.7119,100.0000,-181.3879,-0.3359,24.2022,69.7270,21.1286,-0.3359,46.8982,21.6020,48.2802,21.8645,49.1591,21.3478,21.4776,0.0057,27.9697,100.0000,34.9922,28.7580,0.0344,65.7736,21.3453,-69.4474,-17.2534,70.8534,101.7307,30.0000,33.6667,31.1953,1.3881,0.6727,21.0574,12.8948,65.4993,40.3160,6.3414,1.7760,6.4836,1.9179,20.3993,14.0767,19.3660,13.5114,1.3883,1.1691,40.4581,26.4797,38.6003,21.0199,21.6623,95.3778,21.2457,21.7751,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:14:00,0.0667,0.0000,4.4643,-0.4018,81.8188,88.9598,1.3438,292.1272,29.2643,0.0000,-24.0363,-24.0000,16.5084,74.9922,74.9922,74.9922,13.8496,40.7312,19.2523,13.9825,29.4657,40.4817,101.0180,87.1187,100.0000,-181.4234,-0.3359,24.3205,68.6810,21.1054,-0.3359,46.8932,21.6305,47.7311,21.9892,49.1620,21.3355,21.4583,0.0068,27.9788,100.0000,34.9922,28.7427,0.0344,65.4043,21.3745,-64.9526,-13.3869,85.4270,101.7365,30.0000,33.5000,31.1953,1.4623,0.6792,21.2429,12.9711,66.6169,40.7383,6.0687,1.6221,6.8349,2.0783,20.2988,14.0210,19.2566,13.4583,1.4173,1.1666,45.8388,26.2658,40.0576,20.8472,21.6120,110.9323,21.1529,21.6684,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:15:00,0.0833,-6.0000,-6.0000,-1.5214,81.8213,73.0513,1.3436,291.2647,29.8595,0.0000,-24.0336,-24.0000,15.2879,74.9922,74.9922,74.9922,15.1118,44.3865,20.7687,15.3901,26.6758,44.1732,99.3591,96.3668,100.0000,-181.4290,-0.3153,24.4113,67.8848,21.1233,-0.3359,46.8942,21.6633,47.2467,22.1471,49.1369,21.3848,21.4693,0.0062,27.9828,100.0000,34.9922,28.7580,0.0344,65.0746,21.3974,-58.2281,-20.1430,97.7059,101.7369,30.0000,33.5000,31.1953,1.4210,0.6828,21.1535,12.9538,66.5202,40.7383,5.7399,1.6607,6.1096,1.7483,20.3192,13.9975,19.2487,13.4419,1.4057,1.1626,51.5634,26.0633,43.7466,20.9044,21.7428,122.8219,21.1100,21.6292,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:16:00,0.1000,-17.3214,-11.3214,-3.1548,81.8260,2.8919,0.2996,296.4866,29.5751,0.0000,-4.3557,-2.8000,4.0190,11.8776,11.8776,11.8776,5.9055,43.8583,20.4990,15.1258,24.8212,45.2870,7.6139,104.2596,26.6910,-181.3410,-0.3359,24.6728,69.4444,21.1525,-0.3359,46.8812,21.6935,46.7965,22.2836,48.9530,21.4271,21.4945,0.0057,28.0128,17.5010,2.9160,28.7613,-0.0068,65.5484,21.4214,-61.1658,-65.4311,95.4018,101.7382,30.0000,33.5000,31.1953,1.2345,0.6813,4.5887,2.4685,14.4790,7.8188,5.0012,0.9702,4.7485,0.6766,5.8464,3.1849,5.1993,2.9388,0.5785,0.4812,57.5169,25.9152,42.8338,20.9108,21.7680,114.3396,21.1579,21.5988,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:17:00,0.1167,-10.0000,7.3214,-1.6582,81.8230,0.0000,0.0000,297.3562,28.9210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.0246,78.3035,20.7283,15.3462,30.3003,41.6803,45.0601,189.3801,0.0000,-128.5921,14.6586,-22.6464,75.9050,21.2383,27.5150,46.8698,21.7166,46.8171,22.2695,48.9612,21.5100,38.0920,0.0066,28.0547,0.0000,0.0000,37.2412,66.7081,66.1712,21.4449,-39.2552,-154.1887,93.3181,98.2594,30.6667,34.1000,31.9953,0.8281,0.6521,0.1104,0.0566,0.2188,0.0918,0.6456,0.5958,0.4121,0.2492,0.4439,0.2885,0.2229,0.1733,0.4703,0.4199,63.6199,25.8062,36.1861,21.0141,21.7041,94.7261,21.3825,21.6036,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:18:00,0.1333,-10.0000,0.0000,-1.4509,81.8230,0.0000,,,,,,0.0000,,0.0000,0.0000,0.0000,164.2969,99.7109,,,,,70.2812,234.5000,0.0000,-106.1719,21.0312,-42.8047,,,39.3516,,,,,,,45.1406,,,0.0000,0.0000,40.5938,93.0703,,,-31.2266,-184.0938,98.8281,96.8828,33.6667,35.6667,35.0286,0.6995,0.6407,0.1073,0.0536,0.0752,0.0360,0.6439,0.5965,0.3273,0.2380,0.3227,0.2589,0.2210,0.1753,0.4731,0.4219,68.0650,25.7071,32.7128,21.0595,21.5128,86.0580,21.5125,21.6320,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:19:00,0.1500,-10.0000,0.0000,-1.2897,81.8230,0.0000,0.0000,290.5650,26.6283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.0544,48.2507,19.3958,14.1048,48.3433,31.6364,17.3521,134.5747,0.0000,-226.8817,-190.7098,-217.8292,77.8643,21.3906,-188.0926,46.8350,21.7725,46.6553,22.0832,48.2760,21.8138,-205.2656,,,0.0000,0.0000,-210.3972,-185.3911,66.9753,21.4815,-222.1561,-220.6665,-202.9855,82.1487,34.2000,36.1000,35.1953,1.1901,0.6262,0.1108,0.0548,0.8260,0.2126,0.6442,0.5960,0.7768,0.2675,0.9335,0.3607,0.2394,0.1785,0.4747,0.4238,68.6800,25.5876,30.9143,21.0874,21.5478,81.3364,21.6622,21.6396,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:20:00,0.1667,-10.0000,0.0000,-1.1607,81.8230,,0.0000,298.2881,27.5974,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1226,28.4863,19.1325,13.8706,51.2166,30.3368,-2.2250,96.1449,0.0000,-247.0000,-226.0000,-247.0000,77.5174,21.4198,-226.0000,46.8232,21.7863,46.6292,22.0462,48.0892,21.8779,-247.0000,,,0.0000,0.0000,-247.0000,-226.0000,67.1189,21.5031,-250.0000,-226.0000,-247.0000,80.0000,31.5000,35.5000,31.8620,1.0716,0.6064,0.1090,0.0524,0.7402,0.2679,0.6377,0.5926,0.6326,0.2652,0.8129,0.3799,0.2399,0.1739,0.4777,0.4255,68.0235,25.4381,29.8978,21.1209,21.5115,78.6946,21.7195,21.6491,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:21:00,0.1833,-9.1071,0.8929,-0.9107,81.8226,5.6217,0.3104,289.4162,27.0904,0.0000,3.7188,6.0000,3.7062,12.7807,12.7807,12.7807,9.8384,29.5005,19.0794,13.8284,54.1139,29.3224,28.5453,95.9102,32.6087,-185.6433,-15.0531,6.6632,76.3301,21.4743,-15.0531,46.8209,21.8012,46.6241,21.9873,47.7655,21.9662,3.9682,0.0036,27.1315,17.4975,12.2199,-1.8848,-25.1011,67.1397,21.5488,-124.9903,-87.0437,23.1484,99.3257,30.8000,34.5000,31.1953,1.1206,0.6061,3.8325,1.7938,12.4524,5.7109,1.6390,0.7567,1.6414,0.4903,5.2459,2.6577,4.4208,2.3889,0.9545,0.6784,68.2910,25.2781,30.1703,21.1601,21.4291,82.6672,21.7974,21.6719,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:22:00,0.2000,0.0000,9.1071,0.0000,81.8188,81.5298,1.3438,282.1469,29.0891,0.0000,24.0274,24.0000,16.0646,74.9922,74.9922,74.9922,15.6006,48.5651,20.4889,15.1247,38.0564,37.4556,102.2495,97.0656,100.0000,-181.4234,-0.3359,24.4048,68.5212,21.3208,-0.3359,46.8347,21.8029,46.2583,22.1880,47.7536,21.6642,21.4720,0.0073,27.7604,100.0000,34.9922,28.7546,-0.0171,66.0561,21.5927,-96.5318,7.6333,90.9792,101.7318,30.1667,34.3333,31.1953,1.3935,0.6195,21.1428,12.9358,66.8265,40.7134,5.6274,1.6568,6.0121,1.6917,20.5371,14.1026,19.3827,13.5393,1.4129,1.1487,68.5005,25.2630,43.8483,21.3528,22.0362,117.9255,21.4504,21.8653,0.0447,1.6600,0.0904,0.0658,0.6691,
2026-05-21 08:23:00,0.2167,0.0000,0.0000,0.4464,81.8188,66.4986,1.3438,282.8235,29.9307,0.0000,24.0301,24.0000,15.3197,74.9922,74.9922,74.9922,14.8570,55.3210,22.2763,16.9204,26.0929,46.4269,100.5497,107.0777,100.0000,-181.4262,-0.3359,24.4212,67.0432,21.1535,-0.3359,46.8360,21.7907,45.7820,22.3676,48.3265,21.3169,21.4806,0.0052,27.9073,100.0000,34.9922,28.7546,0.0138,65.4795,21.6054,-86.1954,25.6932,104.4530,101.7314,30.0000,33.6667,31.1953,1.4281,0.6199,21.1423,12.9278,67.6003,40.8320,4.9756,1.4300,5.5811,1.5410,20.3768,13.9943,19.2212,13.4343,1.3876,1.1413,70.2740,25.0876,50.5785,21.3095,22.1606,125.9173,21.1466,21.7866,0.0447,1.6600,0.0904,0.0658,0.6691,
