time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-04-23 08:24:00,0.0000,1.2500,,,81.8182,0.0000,0.0560,297.7839,25.2021,0.0000,0.1845,1.2000,0.7658,0.7496,0.7496,0.7496,6.2508,19.1001,11.9418,8.6810,69.3101,17.6385,9.3418,30.7555,10.0000,-181.4594,-0.3359,23.8003,72.3262,21.1173,-0.3359,50.8611,21.0225,51.7543,21.0753,53.2692,20.5198,21.1482,-0.0270,26.7586,3.2125,12.3848,28.7342,0.0446,72.1079,20.8198,-61.5892,2.0889,21.3637,102.5389,31.0000,31.3333,30.1953,750.1205,1.1687,0.6920,0.9685,0.2610,3.5377,0.9983,0.9923,0.6141,1.0754,0.3004,2.6114,1.0297,1.9196,0.7862,0.8896,0.7159,-6666.0000,-9999.0000,18.6895,19.1174,20.8940,20.2084,21.1077,21.4630,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:25:00,0.0167,10.0000,8.7500,8.7500,81.8146,0.0000,1.4408,286.4605,26.7488,98.3333,23.5001,24.0000,43.8459,82.4155,82.4155,82.4155,3.7345,14.7539,11.4251,8.3902,74.0871,16.0660,24.6660,34.0853,100.0000,-181.5345,-0.3359,23.7427,67.3721,21.1288,-0.3359,50.8669,21.0533,52.0449,20.8806,53.1529,20.8109,21.0278,-0.0208,26.8017,74.9029,34.2655,28.7580,0.0241,71.4939,20.8383,-62.8858,1.8148,21.9458,102.5367,31.0000,31.5000,30.1953,750.2049,1.4916,0.7067,21.3902,13.6019,69.0347,43.1789,4.8831,1.5173,5.2551,1.6697,21.2865,12.6633,20.1756,12.1887,1.4360,1.1881,-7425.5331,-9999.0000,16.9583,18.6494,20.7912,23.8435,21.7514,21.9490,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:26:00,0.0333,11.9643,1.9643,5.3571,81.8138,1257.3506,1.4230,283.9006,27.8559,100.0000,24.0281,24.0000,40.2092,85.0000,85.0000,85.0000,3.6937,17.4422,12.8798,9.2420,81.1247,16.1211,24.2488,51.4922,100.0000,-181.5318,-0.3359,23.8308,66.2807,21.1359,-0.3359,50.8916,21.0795,51.8111,21.1438,52.2252,21.2216,21.0508,-0.0161,26.7943,74.9922,33.0391,28.7512,0.0241,71.3503,20.8630,-64.1733,1.6521,31.4428,102.5358,31.0000,31.5000,30.3620,750.4431,1.5206,0.7112,21.2409,13.8165,69.7664,44.0056,4.7867,1.3957,5.2716,1.5589,21.0047,12.5009,19.8693,12.0443,1.3955,1.1471,-8431.7364,-9999.0000,18.0649,20.0835,21.1673,46.8268,21.7492,21.8323,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:27:00,0.0500,20.0000,8.0357,6.2500,81.8104,197.9553,1.4039,282.5809,28.6143,98.3333,23.8876,22.8000,35.6877,85.0000,85.0000,85.0000,3.6328,20.8924,14.1916,10.0798,78.7864,17.9325,25.8561,65.8285,100.0000,-181.5404,-0.3359,23.9958,65.8398,21.1840,-0.3359,50.9274,21.1043,51.2609,21.3474,51.6628,21.3776,21.1017,-0.0130,26.8038,74.9922,33.0391,28.7563,0.0755,71.3006,20.8992,-64.6737,1.5505,45.6882,102.5329,31.0000,31.5000,31.1953,750.5427,1.5129,0.7155,21.2543,13.7988,69.0973,43.7725,5.6014,1.5121,5.9335,1.6242,20.8098,12.3798,19.7304,11.9281,1.3790,1.1396,-8888.0000,-9999.0000,19.7572,20.2864,21.0823,70.5517,21.4848,21.5219,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:28:00,0.0667,15.3571,-4.6429,3.5268,81.8124,109.5561,0.8177,285.0408,28.6536,45.0000,-10.9168,-13.2000,17.7107,85.0000,85.0000,85.0000,4.5390,25.3461,16.6626,11.8558,76.9422,20.8621,26.2937,77.0796,100.0000,-181.5033,-0.3359,24.1695,65.5391,21.2128,-0.3359,50.9485,21.1335,50.8790,21.4845,51.3387,21.4520,21.0965,-0.0187,26.8331,74.9922,33.0391,28.7563,-0.0068,71.2958,20.9445,-64.9327,1.3880,59.1605,102.5311,31.1667,31.5000,31.1953,750.5794,1.5304,0.7192,21.1346,13.8025,68.1770,43.5471,4.9776,1.4014,5.2272,1.4845,20.7110,12.3006,19.5344,11.8541,1.3649,1.1350,-7832.5500,-9999.0000,22.2150,20.5154,21.0863,88.3795,21.3566,21.3611,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:29:00,0.0833,20.0000,4.6429,3.7500,81.8104,78.5705,1.3785,281.9225,29.5262,100.0000,-24.0348,-24.0000,28.8540,85.0000,85.0000,85.0000,4.6620,28.8788,18.6426,13.4511,70.8603,24.2870,27.0574,87.8458,100.0000,-181.5118,-0.3359,24.3373,65.2998,21.2542,-0.3359,50.9647,21.1660,50.4476,21.6551,51.0685,21.5208,21.1370,-0.0156,26.8799,74.9922,33.0391,28.7495,0.0858,71.3166,21.0000,-65.0241,1.4383,70.9479,102.5298,31.1667,31.5000,31.1953,750.6819,1.5006,0.7222,21.2828,13.8104,67.8573,43.5432,5.6608,1.5900,6.5375,1.8378,20.5864,12.2595,19.5222,11.7995,1.3804,1.1351,-2723.8098,-9999.0000,24.8724,20.7510,21.1484,103.5807,21.2493,21.2463,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:30:00,0.1000,20.8929,0.8929,3.2738,81.8101,13.5256,1.3711,282.5365,30.2045,95.0000,-24.0344,-24.0000,26.6387,85.0000,85.0000,85.0000,4.0603,31.7500,19.6480,14.3355,63.6348,27.1530,25.6223,98.2358,100.0000,-181.5091,-0.3256,24.5254,65.1014,21.2931,-0.3359,50.9779,21.1955,49.9961,21.8303,50.8962,21.5560,21.1641,-0.0198,26.9241,33.6639,33.0391,28.7630,0.0549,71.3591,21.0590,-64.8815,1.6518,81.2419,102.5315,31.5000,31.5000,31.1953,750.7662,1.5339,0.7278,21.2355,13.8174,68.4641,43.6647,5.5812,1.5211,6.0548,1.6368,10.5399,5.9207,9.6034,5.6271,1.3875,1.1343,-5250.8492,-9999.0000,27.4211,20.9130,21.2452,115.4555,21.1836,21.1846,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:31:00,0.1167,26.2500,5.3571,3.5714,81.8078,0.0000,0.8064,287.8490,30.3108,40.0000,-12.4783,-9.6000,15.2799,85.0000,85.0000,85.0000,4.1512,34.3426,20.9598,15.5810,59.2922,29.7538,25.7344,108.8296,100.0000,-181.5091,-0.3359,24.7190,64.9428,21.3362,-0.3359,50.9934,21.2328,49.5411,22.0026,50.7749,21.5885,21.2242,-0.0198,26.9898,0.0000,33.0391,28.7580,0.0755,71.3973,21.1237,-64.9203,2.0484,86.6896,102.5389,31.8333,31.5000,31.1953,750.7540,1.5790,0.7393,21.1998,13.8288,68.4805,43.7892,4.4816,1.3317,5.5178,1.4597,1.1114,0.4142,0.3646,0.2533,1.3524,1.1338,-6492.6621,-9999.0000,29.5912,21.0450,21.3355,116.6088,21.1401,21.1603,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:32:00,0.1333,29.6429,3.3929,3.5491,81.8064,0.0000,1.3715,290.2808,30.5484,94.1667,23.3431,24.0000,27.2413,85.0000,85.0000,85.0000,3.9477,35.9805,21.2501,15.8651,55.8569,31.1140,25.5512,118.4314,100.0000,-181.4979,-0.3359,24.9068,64.8090,21.3816,-0.3359,50.9839,21.2657,49.0864,22.1599,50.6013,21.6376,21.2577,-0.0130,27.0888,0.0000,33.0391,28.7546,-0.0171,71.4367,21.1981,-64.5849,2.3531,84.2921,102.5384,32.0000,31.5000,31.3620,750.8947,1.5146,0.7403,21.3422,13.8557,67.4063,43.5632,6.2025,1.5723,6.9571,1.9865,1.1215,0.4175,0.4153,0.2544,1.3806,1.1340,-5223.9363,-9999.0000,30.7261,21.1645,21.4280,105.8788,21.1472,21.1331,0.0514,2.3852,0.1134,0.0774,0.4168,
2026-04-23 08:33:00,0.1500,30.0000,0.3571,3.1944,81.8063,18.4374,1.3694,287.0605,31.2621,96.6667,24.0270,24.0000,26.2410,85.0000,85.0000,85.0000,3.9477,33.2923,21.1608,15.7730,60.0318,29.7541,27.2195,127.1133,100.0000,-181.5061,-0.3153,25.0185,64.6622,21.4322,-0.3359,50.9814,21.2999,48.8674,22.1882,50.4565,21.6872,21.3250,-0.0140,27.1629,36.7744,33.0391,28.7563,0.0344,71.4805,21.2677,-64.4260,1.7842,78.6768,102.5352,32.0000,31.5000,32.1953,751.0620,1.5527,0.7458,21.2000,13.8002,68.0169,43.5791,5.7727,1.4568,6.2831,1.6203,14.7217,6.9851,13.7317,6.6796,1.3647,1.1284,-6203.6040,-9999.0000,29.9510,21.2179,21.3926,93.4713,21.1633,21.1353,0.0514,2.3852,0.1134,0.0774,0.4168,
