time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,condenser_out__airflow,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-05-05 08:25:00,0.0000,0.0000,,,81.8182,-0.0000,0.0000,297.4433,25.3832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.2521,12.5929,9.2326,7.2315,78.8987,12.8069,164.8246,33.7625,0.0000,-181.5143,-0.3256,23.4407,67.2958,20.7113,-0.3359,50.4398,21.2331,51.0042,21.0938,51.8214,20.8453,20.6530,-0.0578,26.8586,0.0000,50.0469,28.7563,0.0138,59.2577,20.9867,-66.3341,174.0155,20.5747,102.0495,30.0000,31.5000,29.8620,750.3891,0.9518,0.4920,0.0786,0.0274,0.8815,0.3121,0.5617,0.5171,0.6501,0.2371,1.1348,0.4549,0.3105,0.2463,1.7577,1.5623,28.7717,28.3408,14.7312,16.3226,20.8225,19.5220,20.9637,21.4240,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:26:00,0.0167,0.1786,0.1786,0.1786,81.8181,0.0000,0.4527,292.7866,25.5914,30.0000,6.3917,8.0000,13.8904,21.5819,21.5819,21.5819,20.8902,12.9421,9.3669,7.2985,79.1036,12.9052,105.1594,33.6186,36.6667,-181.5172,-0.3256,23.3877,67.4719,20.6725,-0.3359,50.4626,21.2349,51.0839,21.0010,52.1074,20.6948,20.6469,-0.0588,26.8494,23.1211,33.1800,28.7427,0.0344,59.0040,20.9419,-66.5113,93.6383,20.3390,102.0542,30.0000,31.8333,30.1953,750.3879,1.0564,0.4977,6.6472,3.6989,21.6637,11.8460,1.8975,0.7969,2.0977,0.6199,8.3038,4.3386,7.5294,4.1067,1.5503,1.1841,28.7075,28.0915,14.8092,15.9572,20.5665,19.2194,20.9099,21.4436,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:27:00,0.0333,0.0000,-0.1786,0.0000,81.8182,0.0000,1.4303,281.1528,27.2325,100.0000,24.0293,24.0000,41.7128,85.0000,85.0000,85.0000,20.7993,16.1645,10.6710,7.9798,77.2857,14.6124,94.0374,41.6130,100.0000,-181.5774,-0.3359,23.3476,67.3307,20.6349,-0.3359,50.4783,21.2274,52.1909,20.5208,52.4970,20.7069,20.6126,-0.0557,26.8358,74.9922,34.9922,28.7478,0.0138,58.9781,20.8753,-66.4074,105.7189,23.0853,102.0514,30.0000,31.8333,30.1953,750.3543,1.2414,0.5180,21.1955,13.7930,68.9365,43.7917,4.9982,1.4631,5.4084,1.5824,21.0128,12.5297,20.0772,12.1155,1.4422,1.1982,29.7940,28.0751,17.0943,18.0388,20.7850,27.1196,21.4264,21.8029,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:28:00,0.0500,0.0000,0.0000,0.0000,81.8182,528.0440,1.3854,282.2814,28.0663,100.0000,24.0293,24.0000,31.3470,85.0000,85.0000,85.0000,23.2213,22.4742,12.6622,9.1122,66.1566,19.1701,91.3823,58.3540,100.0000,-181.5774,-0.3359,23.4766,67.3667,20.5728,-0.3359,50.4967,21.2008,51.8951,20.8415,52.4957,20.7139,20.6673,-0.0573,26.8422,74.9922,34.9922,28.7512,-0.0171,59.0383,20.8161,-66.5806,109.2091,35.1175,102.0559,30.0000,31.6667,30.1953,750.4835,1.3120,0.5219,21.1424,13.7251,68.4164,43.4745,4.9904,1.4306,5.4318,1.5554,20.8031,12.3710,19.7951,11.9636,1.4422,1.1940,33.1776,27.6167,21.7706,19.1429,21.0892,49.5039,21.1918,21.6385,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:29:00,0.0667,-3.7500,-3.7500,-0.9375,81.8197,163.9758,0.8472,287.3064,28.4893,52.5000,13.7163,12.0000,18.3490,85.0000,85.0000,85.0000,21.3387,28.5249,14.4947,10.2864,53.2619,24.6745,94.4044,71.3672,100.0000,-181.5974,-0.3359,23.6516,67.4040,20.5191,-0.3359,50.5383,21.1781,51.3266,21.1272,52.6380,20.6634,20.6395,-0.0568,26.8870,74.9922,34.9922,28.7478,0.0344,59.1336,20.7777,-66.7430,109.0664,49.1069,102.0524,30.0000,32.0000,30.3620,750.6085,1.2991,0.5237,21.0706,13.7411,67.0910,43.2459,5.3668,1.5130,5.9414,1.6742,20.6289,12.2942,19.6565,11.8809,1.4112,1.1926,37.2587,27.1259,27.0104,19.5393,21.1257,69.1382,20.8814,21.3879,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:30:00,0.0833,-1.0714,2.6786,-0.2143,81.8186,101.9667,1.3339,286.0277,28.7698,75.8333,-22.3185,-24.0000,25.2427,85.0000,85.0000,85.0000,21.5730,31.3460,15.8606,11.2394,43.5495,29.5837,93.4888,83.0382,100.0000,-181.5630,-0.3359,23.8172,67.4422,20.4787,-0.3359,50.5752,21.1609,50.7435,21.3983,52.5934,20.7220,20.6728,-0.0630,26.9496,74.9922,34.9922,28.7546,0.0652,59.2478,20.7544,-66.8855,110.8776,61.3190,102.0503,30.0000,31.8333,30.8620,750.5973,1.3125,0.5271,21.1880,13.7367,67.6077,43.2983,5.5190,1.5673,6.3239,1.7288,20.5006,12.2280,19.5208,11.8169,1.4304,1.1871,42.2504,26.7812,31.1392,19.7447,21.1897,83.5256,20.7584,21.1793,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:31:00,0.1000,0.0000,1.0714,0.0000,81.8182,76.8910,1.3642,287.4470,29.5738,75.8333,-24.0387,-24.0000,24.6982,85.0000,85.0000,85.0000,20.7995,32.4358,16.8173,11.9588,40.9593,31.7126,93.5499,93.2112,100.0000,-181.5573,-0.3256,23.9729,67.4585,20.4821,-0.3359,50.6184,21.1577,50.3212,21.5478,52.5471,20.7488,20.6514,-0.0562,27.0122,74.9922,34.9922,28.7410,-0.0171,59.3094,20.7527,-67.0306,111.1223,71.7016,102.0501,30.0000,32.5000,31.1953,750.7675,1.2737,0.5345,21.1185,13.7346,67.1071,43.2845,5.7132,1.5758,6.1683,1.6358,20.4123,12.1698,19.4734,11.7562,1.4291,1.1843,48.1925,26.3972,33.7220,19.8087,21.1938,94.7051,20.6364,21.0794,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:32:00,0.1167,0.0000,0.0000,0.0000,81.8182,16.3480,1.3587,287.8819,30.0545,36.6667,-24.0328,-24.0000,22.0267,85.0000,85.0000,85.0000,21.5928,35.0245,17.8084,12.7481,38.7824,33.7863,91.9421,103.6607,100.0000,-181.5602,-0.3359,24.1238,67.4570,20.4992,-0.3359,50.6566,21.1571,49.9279,21.7081,52.5637,20.7439,20.6661,-0.0594,27.0672,36.8736,34.9922,28.7410,0.0446,59.3732,20.7562,-67.3619,110.8671,80.2865,102.0570,30.0000,32.5000,31.1953,750.7932,1.3293,0.5427,21.1931,13.7823,67.8709,43.5687,5.2056,1.4403,5.8188,1.5573,11.2000,6.4431,10.1861,6.0992,1.4250,1.1805,54.7766,25.9497,36.3908,19.9569,21.2843,102.5810,20.4978,20.9758,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:33:00,0.1333,0.0000,0.0000,0.0000,81.8182,0.0000,1.3534,285.4668,30.4848,11.6667,-24.0332,-24.0000,20.5616,85.0000,85.0000,85.0000,21.0642,35.4474,18.5779,13.3879,38.1736,34.9334,91.8915,113.6258,100.0000,-181.5602,-0.3359,24.2461,67.4527,20.5057,-0.3359,50.6883,21.1681,49.5187,21.8682,52.5506,20.7680,20.6857,-0.0568,27.1453,0.0000,34.9922,28.7495,0.0035,59.4369,20.7750,-67.5593,114.2862,83.9303,102.0589,30.0000,32.5000,31.1953,750.8614,1.2931,0.5426,21.2725,13.8094,66.3910,43.3486,6.0653,1.6995,6.8328,1.7749,1.2235,0.4576,0.3364,0.1762,1.4291,1.1826,61.4821,25.5357,37.6880,20.0317,21.3267,101.2613,20.4632,20.9449,0.0379,2.2438,0.1028,0.0826,0.4551,
2026-05-05 08:34:00,0.1500,0.0000,0.0000,0.0000,81.8182,5.9721,1.3496,283.2455,30.8984,6.6667,-24.0371,-24.0000,19.5029,85.0000,85.0000,85.0000,20.3211,32.8639,18.5759,13.3873,38.8431,34.6236,93.4073,123.1844,100.0000,-181.5602,-0.3359,24.3881,67.4683,20.5000,-0.3359,50.7253,21.1833,49.2786,21.9279,52.4656,20.8205,20.6970,-0.0557,27.2026,18.4779,34.9922,28.7495,-0.1302,59.4794,20.8009,-67.9417,106.5022,79.2001,102.0574,30.0000,32.5000,31.1953,751.0150,1.2623,0.5457,21.1302,13.7921,66.1469,43.3030,6.2908,1.6907,6.6300,1.6271,12.7809,4.6158,11.8954,4.3518,1.4259,1.1782,68.3387,25.1855,36.5318,20.0707,21.3185,88.8088,20.4772,20.9506,0.0379,2.2438,0.1028,0.0826,0.4551,
