time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-05-14 07:58:00,0.0000,61.2500,,,81.8182,0.0000,0.1949,295.6022,23.5305,7.5000,2.4409,5.6667,4.1897,7.4085,7.4085,7.4085,14.1356,21.2126,16.7070,11.8884,74.2062,21.5086,31.2006,30.9737,20.0000,-181.3496,-0.3256,21.9691,87.2087,20.2454,-0.3359,48.5167,20.6831,48.3238,20.0226,48.1503,20.5077,19.6330,0.0031,26.7866,11.6646,10.9945,28.7529,-0.0068,70.4605,20.0098,-147.6229,90.4156,22.6721,102.2790,31.0000,36.5000,30.1953,1.0477,0.5392,3.1167,1.3735,10.3844,4.4507,1.2448,0.6678,1.3675,0.4215,4.6677,2.2529,4.0137,2.0807,0.9103,0.6737,28.1474,26.8723,20.1691,20.6202,19.8916,20.8174,20.8457,20.6985,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 07:59:00,0.0167,71.4286,10.1786,10.1786,81.8140,0.0000,1.3022,279.8683,25.1904,100.0000,34.0500,34.0000,25.1240,74.9922,74.9922,74.9922,53.4604,16.4337,13.3236,9.5167,72.3648,18.4098,110.0333,35.6466,100.0000,-181.4237,-0.3359,22.0398,75.4178,19.8220,-0.3359,48.5490,20.6585,49.0154,19.9432,48.9300,20.1931,19.9253,0.0109,27.0406,100.0000,39.9766,28.7495,0.0344,69.1516,20.0611,-130.1710,205.9040,23.6707,102.2743,29.8333,34.8333,29.1953,1.4331,0.5537,21.0696,12.8890,68.9844,40.8813,4.7377,1.4562,5.1270,1.5433,21.2075,14.5420,19.9207,13.9512,1.5235,1.3011,28.3557,26.8704,17.3889,20.3856,20.0738,26.5893,20.6207,21.0131,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:00:00,0.0333,70.0000,-1.4286,4.3750,81.8146,691.0768,1.2753,281.2495,26.2885,100.0000,34.0537,34.0000,19.6596,74.9922,74.9922,74.9922,58.7003,20.1904,15.3589,10.8904,80.8516,18.7190,105.6172,51.0406,100.0000,-181.5178,-0.3359,22.3737,73.2062,19.6687,-0.3359,48.6430,20.6025,50.0439,19.8047,50.5035,19.8948,20.0229,0.0068,27.0249,100.0000,39.9766,28.7529,0.0344,68.3288,20.1026,-118.0964,181.9318,36.1754,102.2722,29.0000,33.6667,29.1953,1.3777,0.5516,21.0072,12.8631,67.6661,40.6517,5.3030,1.5209,5.7363,1.5823,20.8242,14.2711,19.5877,13.6898,1.5208,1.2810,30.2954,26.3927,19.8490,19.9224,20.0190,51.3558,20.3223,20.9128,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:01:00,0.0500,70.0000,0.0000,2.9167,81.8146,202.6971,1.2705,284.3480,27.1379,87.5000,31.7267,25.5000,17.7627,74.9922,74.9922,74.9922,52.2089,25.1598,17.8190,12.7644,74.7314,22.5442,107.2143,63.2742,100.0000,-181.5405,-0.3359,22.6145,72.7768,19.6568,-0.3359,48.8081,20.5622,50.7412,20.0719,52.1760,19.8539,20.0626,0.0057,27.0098,100.0000,39.9766,28.7512,0.0344,67.7054,20.1491,-110.8992,196.1086,53.8189,102.2653,29.0000,33.0000,29.1953,1.2560,0.5509,21.0622,12.8742,66.8686,40.5314,5.5268,1.5995,6.0509,1.6961,20.6015,14.1444,19.4234,13.5608,1.5218,1.2829,32.9634,25.7846,24.1682,19.8231,20.1387,76.1967,20.0077,20.6473,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:02:00,0.0667,69.1071,-0.8929,1.9643,81.8149,118.3528,1.2779,285.8283,27.7294,87.5000,-30.9803,-34.0000,22.3842,74.9922,74.9922,74.9922,27.0565,30.2108,18.3709,13.2180,58.8536,27.2835,130.7789,73.7858,100.0000,-181.5376,-0.3359,22.8003,72.2640,19.7130,-0.3359,49.0126,20.5436,50.7765,20.4552,53.0519,19.9460,20.1139,0.0073,26.9930,100.0000,39.9766,28.7427,0.0241,67.2098,20.1979,-105.5947,214.6979,71.4309,102.2672,29.0000,32.5000,29.3620,1.3396,0.5583,21.0180,12.8594,67.7018,40.6926,5.1859,1.4929,5.7096,1.5873,20.5039,14.0584,19.2910,13.4840,1.5335,1.2910,36.7006,25.2461,29.5326,19.8511,20.2988,95.2798,19.9331,20.5327,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:03:00,0.0833,70.0000,0.8929,1.7500,81.8146,87.9169,1.2713,286.5021,28.2834,100.0000,-34.0620,-34.0000,19.6954,74.9922,74.9922,74.9922,23.0177,35.2538,18.5681,13.3832,45.0409,32.0066,129.1617,83.8732,100.0000,-181.5776,-0.3256,23.0026,71.7146,19.8005,-0.3359,49.2210,20.5534,50.8489,20.7057,52.7919,20.1793,20.1616,0.0042,26.9991,100.0000,39.9766,28.7427,0.0138,66.7593,20.2566,-101.4139,226.3318,86.0146,102.2696,29.0000,32.5000,30.1953,1.2773,0.5590,21.0396,12.8831,67.6600,40.7714,5.2989,1.5236,5.9719,1.5959,20.3634,14.0105,19.1982,13.4384,1.5181,1.2864,41.3985,24.8047,33.7092,19.8405,20.3540,109.3360,20.0506,20.5459,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:04:00,0.1000,70.0000,0.0000,1.4583,81.8146,73.1208,1.2739,286.9334,28.7706,95.8333,-33.6974,-31.1667,19.1156,74.9922,74.9922,74.9922,22.9458,37.2647,19.7225,14.4116,41.2039,34.8507,130.5759,92.0553,100.0000,-181.5974,-0.3359,23.2229,71.1474,19.9264,-0.3359,49.3761,20.5949,50.7342,20.9466,53.2005,20.3165,20.1682,0.0073,27.0190,100.0000,39.9766,28.7529,0.0035,66.3585,20.3245,-98.4464,216.5769,97.4411,102.2703,29.1667,32.5000,30.1953,1.3410,0.5672,21.0192,12.8650,68.5877,40.8885,4.7838,1.3892,5.3904,1.4631,20.3827,13.9700,19.0840,13.4043,1.5359,1.2774,46.6893,24.4621,36.8384,19.8852,20.5126,119.8561,20.0214,20.5728,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:05:00,0.1167,74.1071,4.1071,1.8367,81.8129,64.0649,1.2620,287.5287,29.2580,77.5000,26.9250,33.4333,18.9433,74.9922,74.9922,74.9922,30.6690,40.8111,21.2503,15.8665,38.2903,37.9138,125.8548,99.9428,100.0000,-181.5745,-0.3359,23.4698,70.5020,20.0664,-0.3359,49.4971,20.6411,50.4605,21.2134,53.1730,20.4309,20.2252,0.0036,27.0678,100.0000,39.9766,28.7461,-0.0068,65.9948,20.3925,-96.2415,206.1445,107.0365,102.2707,29.8333,32.5000,30.1953,1.3473,0.5719,21.0117,12.8650,67.6417,40.6332,5.3057,1.4899,5.7632,1.5815,20.3464,13.9572,19.1245,13.3862,1.5199,1.2748,52.2784,24.2212,39.2052,20.0352,20.7154,129.0262,20.1046,20.5187,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:06:00,0.1333,80.0000,5.8929,2.3438,81.8104,58.0758,1.2681,286.9990,29.6824,100.0000,34.0529,34.0000,18.1476,74.9922,74.9922,74.9922,32.4905,43.8747,23.4532,18.2150,39.0503,40.0419,122.3954,107.4582,100.0000,-181.5772,-0.3359,23.6819,69.8975,20.1936,-0.3359,49.5916,20.6932,49.9086,21.5525,52.8622,20.5622,20.2579,0.0042,27.1374,100.0000,39.9766,28.7410,0.0035,65.6781,20.4767,-94.6727,193.5177,115.0210,102.2724,30.0000,32.5000,30.6953,1.3743,0.5763,21.0023,12.8647,67.9945,40.6573,5.4271,1.5166,5.9013,1.6128,20.3515,13.9479,19.1225,13.3734,1.5072,1.2613,57.8310,24.0207,41.2913,20.3536,21.0361,136.5294,20.1379,20.5498,0.0403,2.2093,0.1071,0.0855,0.8894,
2026-05-14 08:07:00,0.1500,80.0000,0.0000,2.0833,81.8104,53.9400,1.2666,285.3808,30.0353,100.0000,34.0544,34.0000,17.7227,74.9922,74.9922,74.9922,30.8116,48.6499,25.4178,20.5507,33.7223,45.0795,123.3219,114.6060,100.0000,-181.5432,-0.3359,23.9050,69.4898,20.3091,-0.3359,49.6647,20.7522,49.0743,21.9631,52.5876,20.7156,20.3276,0.0026,27.2238,100.0000,39.9766,28.7427,0.0138,65.4016,20.5723,-93.6509,192.8557,121.4762,102.2722,30.0000,32.5000,31.1953,1.3650,0.5797,20.9682,12.8475,67.9380,40.5916,5.4040,1.5146,5.8630,1.6027,20.3235,13.9218,19.0955,13.3500,1.4967,1.2596,63.5593,23.8673,46.3142,20.6209,21.3934,142.9383,20.2241,20.6177,0.0403,2.2093,0.1071,0.0855,0.8894,
