time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-05-19 7:59:00,0,52.6786,,,81.7891,0,0.1704,296.2521,25.2471,0,1.9271,3.6,2.538,6.8728,6.8728,6.8728,11.0433,20.926,15.5225,11.0051,71.2707,20.934,-32.5905,20.499,18.3333,-181.355,-0.3359,22.8849,88.6874,21.4648,-0.3359,40.243,21.6648,39.1872,21.3996,38.9291,21.6993,21.0577,0.0042,27.4008,9.9979,16.83,28.7596,0.0035,63.6999,21.3521,-62.0591,3.9836,21.5305,102.1707,30,32.5,29.1953,1.1558,0.6432,2.9664,1.3132,9.6523,4.1791,1.1389,0.6162,1.237,0.3581,4.486,2.1305,3.7978,1.8886,0.9839,0.7752,19.8473,19.891,21.2408,21.6829,21.217,21.6482,22.0057,21.647,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:00:00,0.0167,53.75,1.0714,1.0714,81.7885,0,1.3437,282.4314,26.7703,0,24.0242,24,15.1596,74.9922,74.9922,74.9922,40.4671,17.9863,14.6487,10.3844,77.1985,18.7483,-47.8206,27.7245,100,-181.44,-0.3359,22.9957,71.7827,20.7753,-0.3359,40.2769,21.6288,39.6312,20.9316,39.1686,21.238,21.0413,0.0036,27.3363,100,69.9844,28.7495,0.0035,61.3669,21.2987,-57.0146,-147.0089,24.076,102.1663,30,32.5,29.362,1.4423,0.6529,21.142,12.9357,66.8082,40.7132,5.0721,1.4927,5.4323,1.5661,21.1624,14.6674,20.0002,13.9801,2.1281,1.8155,20.3867,20.0448,18.6929,20.895,20.958,27.3502,21.6683,22.042,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:01:00,0.0333,50,-3.75,-1.3393,81.7906,556.6604,1.3438,286.9626,27.7174,0,24.027,24,14.2974,74.9922,74.9922,74.9922,45.1476,22.8591,15.8471,11.2303,74.7476,20.5149,29.2404,42.521,100,-181.4398,-0.3359,22.8985,67.927,20.508,-0.3359,40.2696,21.5574,40.142,20.6361,39.928,20.7849,20.9887,0.0068,27.2708,100,69.9844,28.741,0.0138,59.7919,21.2274,-52.8415,-202.8725,37.9814,102.1698,30,32.5,30.0286,1.3881,0.6521,21.1993,12.904,66.2019,40.4587,5.4936,1.6878,6.2604,1.7279,20.7396,14.4263,19.6459,13.7283,2.1425,1.833,22.9694,19.7787,23.1113,20.3932,21.0015,50.4935,21.3149,21.8743,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:02:00,0.05,50,0,-0.8929,81.7906,195.9805,1.2948,290.6626,28.3448,0,22.1158,20.4,13.9056,74.9922,74.9922,74.9922,43.0923,28.9423,17.1954,12.2564,60.475,25.4491,-41.2815,55.3818,100,-181.4562,-0.3359,23.0353,65.9676,20.4574,-0.3359,40.2538,21.4873,39.8853,20.835,40.2022,20.6527,20.9909,0.0062,27.2031,100,69.9844,28.7444,-0.0171,58.6296,21.1585,-49.1713,-201.6888,54.7883,102.1729,30,32.5,30.1953,1.501,0.6616,21.1524,12.9217,67.6261,40.8469,4.4142,1.2447,5.056,1.4756,20.7142,14.3107,19.3711,13.6223,2.1476,1.8691,26.3153,19.458,28.8014,20.2314,21.0597,71.1744,20.9504,21.5351,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:03:00,0.0667,49.2857,-0.7143,-0.8482,81.791,128.9609,0.8402,290.2448,28.2755,0,-13.9134,-15.6,8.9891,74.9922,74.9922,74.9922,37.1101,33.7754,17.8516,12.7939,47.9609,30.166,-100.9577,66.4566,100,-181.4617,-0.3359,23.2698,64.4443,20.4684,-0.3359,40.2644,21.4277,39.3488,21.1711,40.3246,20.6335,20.9607,0.0078,27.1747,100,69.9844,28.7376,-0.0685,57.6764,21.0977,-45.8727,-202.612,68.146,102.1725,30,32.5,30.1953,1.4695,0.6634,21.0302,12.9064,65.996,40.508,4.9772,1.4463,5.4181,1.5151,20.659,14.2527,19.3782,13.564,2.1755,1.901,30.5735,19.2833,33.3176,20.1947,21.1554,86.2552,20.7091,21.2947,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:04:00,0.0833,50,0.7143,-0.5357,81.7906,102.4427,1.3433,286.8965,29.1165,0,-24.0391,-24,13.9443,74.9922,74.9922,74.9922,32.4797,35.2663,17.554,12.5397,39.8431,33.024,-106.9708,76.6362,100,-181.4727,-0.3359,23.6426,63.3456,20.5001,-0.3359,40.2999,21.3874,39.0039,21.3951,40.5996,20.7129,20.9632,0.0031,27.2301,100,69.9844,28.7427,0.0344,56.8585,21.0643,-43.4229,-193.5793,78.2796,102.1721,30,32.5,30.362,1.4718,0.6663,21.0304,12.9084,65.9046,40.5502,5.9352,1.6827,5.833,1.5886,20.615,14.2277,19.4355,13.5439,2.1909,1.9011,36.1155,19.1961,34.8403,19.8175,21.1711,96.0568,20.6677,21.1921,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:05:00,0.1,50,0,-0.4464,81.7906,88.5002,1.3437,284.435,29.7345,0,-24.0336,-24,13.7906,74.9922,74.9922,74.9922,34.281,37.2,18.4568,13.2907,37.5779,35.0897,-54.9669,84.9693,100,-181.4617,-0.3359,23.9779,62.6012,20.6204,-0.3359,40.3683,21.3745,38.7815,21.7818,40.755,20.9522,20.958,0.001,27.3074,100,69.9844,28.7342,-0.0376,56.1337,21.0633,-38.999,-196.4621,85.8357,102.1707,30,32.5,31.1953,1.4775,0.6711,21.1475,12.9056,67.504,40.7511,4.9748,1.4274,5.8176,1.5886,20.5026,14.1756,19.2693,13.4877,2.1915,1.8997,41.8808,19.0581,36.9139,19.9058,21.4987,103.2983,20.7913,21.194,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:06:00,0.1167,56.4286,6.4286,0.5357,81.787,80.255,0.7895,287.0724,29.7548,0,-8.4157,-4.8,8.5718,74.9922,74.9922,74.9922,32.4392,41.4635,20.2784,14.9583,36.504,37.6828,-106.8896,93.1464,100,-181.459,-0.3359,24.347,61.748,20.8065,-0.3359,40.4467,21.3913,38.1697,22.2658,40.7152,21.1407,20.9714,0.0026,27.4359,100,69.9844,28.7563,0.0035,55.5199,21.1007,-40.4914,-200.0879,91.6283,102.1745,30,33,31.1953,1.5129,0.6819,20.9934,12.8916,65.6698,40.3787,5.354,1.5333,5.9634,1.6823,20.4611,14.1566,19.2389,13.4662,2.1651,1.8923,47.9423,18.9462,40.1088,20.1383,21.8603,108.9986,20.7906,21.2433,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:07:00,0.1333,60.7143,4.2857,1.0045,81.7847,74.9206,1.3438,282.5209,30.1459,0,24.0262,24,15.3364,74.9922,74.9922,74.9922,34.7492,49.7788,22.4087,17.0573,29.7336,44.0607,-138.7637,101.6749,100,-181.4398,-0.3359,24.6852,60.9973,20.8629,-0.3359,40.5035,21.4385,37.2727,22.8517,40.3506,21.2814,20.9783,0.0031,27.5945,100,69.9844,28.7529,0.0446,54.9925,21.1483,-29.1617,-143.5022,96.0917,102.1758,30,33.3333,31.1953,1.4114,0.6813,21.1802,12.9052,66.0771,40.4854,6.2235,1.8057,6.787,2.1099,20.3591,14.1591,19.2656,13.4644,2.1759,1.8929,54.2779,18.8414,46.8045,20.7309,22.3872,113.4561,20.8817,21.2873,0.0476,2.2154,0.1115,0.1262,0.8945,
2026-05-19 8:08:00,0.15,67.6786,6.9643,1.6667,81.7808,71.0557,1.3438,282.5063,30.7836,0,24.0305,24,14.8896,74.9922,74.9922,74.9922,36.9979,49.9005,23.7412,18.5326,27.6469,46.9778,-129.2434,109.5447,100,-181.4482,-0.3359,24.9589,60.4149,21.0474,-0.3359,40.5385,21.4995,36.3134,23.3306,39.9667,21.549,20.9964,0.0026,27.7583,100,69.9844,28.7613,-0.0068,54.5375,21.2311,-39.2435,-53.0879,99.7517,102.1741,30,33.5,31.1953,1.4866,0.6907,21.164,12.9255,66.9708,40.7403,5.0993,1.5138,5.7636,1.7526,20.4621,14.1514,19.1994,13.4619,2.1889,1.8877,60.4894,18.8685,48.0013,21.2383,22.706,116.1199,21.1192,21.3614,0.0476,2.2154,0.1115,0.1262,0.8945,
