time,elapsed_hr,mass_g,dry_rate_g_min,dry_rate_smooth_g_min,predicted_mc_pct,estimated_airflow_cfm,d201_motor_current,d201_motor_dc_bus_voltage,d201_motor_igbt_temperature,d201_motor_power,d201_motor_speed,d201_motor_speed_setpoint,d201_motor_torque_percent,d202_oil_heater_controller_pwm_1,d202_oil_heater_controller_pwm_2,d202_oil_heater_controller_pwm_3,d204_process_vessel_inlet_gauge_pressure,d205_process_vessel_outlet_temperature_1,d206_process_vessel_outlet_dew_point,d206_process_vessel_outlet_mixing_ratio,d206_process_vessel_outlet_relative_humidity,d206_process_vessel_outlet_temperature_2,d207_process_vessel_outlet_gauge_pressure,d208_jacket_oil_temperature,d301_cooling_fan_controller_pwm,d302_condenser_inlet_temperature,d303_condenser_inlet_gauge_pressure,d304_condenser_outlet_temperature_1,d305_condenser_outlet_relative_humidity,d305_condenser_outlet_temperature_2,d306_condenser_outlet_gauge_pressure,d307_ambient_relative_humidity,d307_ambient_temperature,d308_cooling_air_inlet_relative_humidity,d308_cooling_air_inlet_temperature,d309_cooling_air_outlet_relative_humidity,d309_cooling_air_outlet_temperature,d310_condensate_temperature,d311_condensate_drum_inlet_flow,d311_condensate_drum_inlet_temperature,d401_air_heater_controller_pwm,d402_blower_fan_controller_setpoint,d403_blower_fan_inlet_temperature_1,d404_blower_fan_inlet_gauge_pressure,d405_blower_inlet_relative_humidity,d405_blower_inlet_temperature_2,d406_system_airflow,d407_air_heater_outlet_gauge_pressure,d408_air_heater_outlet_temperature,d409_barometric_pressure_kpa,internal_chip_temperature__lb1_air_handler,internal_chip_temperature__lb1_condenser,internal_chip_temperature__lb1_process_vessel,current__ch0_peak,current__ch0_rms,current__ch1_peak,current__ch1_rms,current__ch2_peak,current__ch2_rms,current__ch3_peak,current__ch3_rms,current__ch4_peak,current__ch4_rms,current__ch5_peak,current__ch5_rms,current__ch6_peak,current__ch6_rms,current__ch7_peak,current__ch7_rms,thermocouples__ch0,thermocouples__ch1,thermocouples__ch2,thermocouples__ch3,thermocouples__ch4,thermocouples__ch5,thermocouples__ch6,thermocouples__ch7,motor_kwh,oil_kwh,cooling_kwh,blower_kwh,air_kwh,total_kwh_per_kg
2026-05-12 07:54:00,0.0000,-5.3571,,,81.8182,0.0000,0.2290,295.6772,23.9388,11.6667,-2.6268,-4.4000,6.0103,8.8319,8.8319,8.8319,7.9969,21.2948,11.0558,8.1815,50.6861,21.7426,25.1594,32.7790,23.3333,225.7204,-0.3359,22.1237,88.5045,20.4779,-0.3359,51.2767,21.0232,49.8990,20.6402,50.6525,20.7133,20.5348,0.0203,25.9656,13.1221,12.3271,28.7563,-0.0582,72.0516,20.5174,-136.5048,49.6794,23.4669,101.9880,30.3333,32.6667,30.1953,1.2139,0.6786,3.6527,1.6970,12.3362,5.4230,1.3477,0.7128,1.2790,0.3927,5.2305,2.5500,4.5143,2.3542,0.9641,0.7049,30.8182,30.6034,20.5545,21.7534,20.6465,21.4471,21.1535,21.0012,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 07:55:00,0.0167,22.3214,27.6786,27.6786,81.8067,0.0000,1.4043,280.4808,25.7204,100.0000,-24.0355,-24.0000,36.0376,85.0000,85.0000,85.0000,14.5216,17.7003,13.6030,9.6975,70.5376,19.1087,132.8142,38.4236,100.0000,232.6439,-0.3359,22.3631,77.4803,19.9936,-0.3359,51.2432,20.9824,50.5277,20.3470,51.1376,20.3285,20.5529,0.0166,26.2715,74.9922,39.9766,28.7563,-0.0068,70.8781,20.5087,-116.5582,145.4923,24.3733,101.9832,29.8333,31.5000,29.1953,1.4860,0.6887,21.1636,13.7809,68.6141,43.7441,4.7805,1.3811,5.0616,1.5192,21.1649,12.5998,20.0716,12.1562,1.5512,1.2984,31.1523,30.6214,18.9653,20.5417,20.4005,26.4208,20.7698,21.2227,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 07:56:00,0.0333,20.0000,-2.3214,12.6786,81.8077,567.4582,1.3699,280.6230,26.8988,99.1667,-24.0379,-24.0000,27.0409,85.0000,85.0000,85.0000,14.9895,21.4152,14.6243,10.3680,71.4252,19.9619,131.6544,55.8913,100.0000,230.4294,-0.3359,22.5809,74.8561,19.8059,-0.3359,51.2281,20.9003,51.3835,20.0944,52.0471,19.9566,20.5345,0.0187,26.4509,74.9922,39.9766,28.7495,-0.0171,70.0930,20.4980,-104.1887,151.2818,34.6784,101.9831,29.1667,31.5000,29.1953,1.5014,0.6899,21.1717,13.7427,68.5222,43.4485,4.9335,1.4583,5.2801,1.5330,20.8982,12.4112,19.8021,11.9734,1.5538,1.2846,34.1606,31.1918,22.1827,19.9495,20.3206,46.1361,20.3895,21.0554,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 07:57:00,0.0500,13.0357,-6.9643,6.1310,81.8106,166.9068,1.3649,282.4735,27.6979,75.0000,-24.0324,-24.0000,24.4747,85.0000,85.0000,85.0000,14.9383,24.8642,15.5438,11.0121,61.2949,23.4434,129.6503,70.0542,100.0000,228.5302,-0.3359,22.4928,73.5807,19.6938,-0.3359,51.2624,20.8140,51.4407,20.1497,52.3288,19.8537,20.4845,0.0203,26.4962,74.9922,39.9766,28.7580,0.0241,69.5419,20.4602,-95.9724,151.1186,48.7750,101.9862,29.0000,31.1667,29.1953,1.5112,0.6895,21.2514,13.7552,68.0584,43.4910,4.5135,1.4331,5.2923,1.6768,20.6288,12.3342,19.5901,11.8897,1.5405,1.2745,38.3029,34.4575,26.2895,19.6224,20.2222,64.6830,20.0959,20.7561,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 07:58:00,0.0667,10.0000,-3.0357,3.8393,81.8118,101.1508,1.3594,286.1647,28.3404,27.5000,-24.0351,-24.0000,22.1825,85.0000,85.0000,85.0000,15.1214,29.1759,16.4191,11.6539,50.5605,27.6304,129.4871,82.3228,100.0000,229.4517,-0.3359,22.5840,72.4870,19.6307,-0.3359,51.2870,20.7456,51.1238,20.2829,52.2129,19.7915,20.4864,0.0203,26.5165,74.9922,39.9766,28.7461,-0.0479,69.0751,20.4074,-90.4077,154.0395,61.4919,101.9867,29.0000,31.0000,29.1953,1.5250,0.6915,21.1715,13.7373,67.5881,43.3510,4.9546,1.4583,5.7025,1.5937,20.3653,12.2261,19.3223,11.7880,1.5243,1.2661,43.7568,39.9914,30.4663,19.4576,20.1650,79.0335,19.8271,20.5324,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 07:59:00,0.0833,10.0000,0.0000,3.0714,81.8118,75.8206,1.3525,288.9621,28.9160,6.6667,-24.0363,-24.0000,20.6124,85.0000,85.0000,85.0000,14.7756,32.6750,17.3763,12.3983,42.5022,31.7153,129.1718,93.3681,100.0000,228.3417,-0.3359,22.7055,71.6678,19.6129,-0.3359,51.3108,20.7000,50.5990,20.4500,52.3456,19.7439,20.4297,0.0187,26.5180,74.9922,39.9766,28.7376,0.0138,68.6559,20.3685,-86.5311,153.9884,72.2974,101.9935,29.0000,30.5000,30.1953,1.4739,0.6942,21.1864,13.7320,67.8662,43.4006,5.1314,1.4389,5.9791,1.6283,20.2388,12.1827,19.3078,11.7543,1.5265,1.2669,50.2944,46.6271,34.0842,19.3780,20.1922,90.0226,19.6148,20.4162,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 08:00:00,0.1000,10.0000,0.0000,2.5595,81.8118,62.9645,1.3515,288.4058,29.3930,5.8333,-24.0383,-24.0000,20.1826,85.0000,85.0000,85.0000,14.8171,36.0590,18.4364,13.2701,36.5649,35.5726,130.1383,103.9633,100.0000,227.5926,-0.3359,22.8274,71.0143,19.6044,-0.3359,51.3265,20.6642,50.1728,20.6298,52.4190,19.7062,20.4030,0.0213,26.5504,74.9922,39.9766,28.7495,0.0035,68.2795,20.3392,-84.1487,156.7156,81.1975,101.9854,29.0000,31.0000,30.1953,1.4862,0.7008,21.1291,13.7346,67.8111,43.3060,5.3394,1.4936,5.8793,1.5639,20.5029,12.1838,19.4525,11.7526,1.5261,1.2653,57.3458,54.0464,37.5826,19.3706,20.2870,98.6044,19.4950,20.2993,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 08:01:00,0.1167,10.0000,0.0000,2.1939,81.8118,54.8384,1.3486,287.2892,29.8409,1.6667,-24.0351,-24.0000,19.5612,85.0000,85.0000,85.0000,14.7958,39.4098,19.1828,13.9174,33.2238,38.1686,129.9448,113.3736,100.0000,228.9242,-0.3359,22.9831,70.4245,19.5882,-0.3359,51.3295,20.6392,49.7564,20.7815,52.5206,19.6845,20.4035,0.0177,26.5835,74.9922,39.9766,28.7529,-0.0273,67.9549,20.3095,-82.4394,157.2951,88.7945,101.9861,29.0000,30.8333,30.1953,1.5269,0.7020,21.1079,13.7301,67.6744,43.3061,5.2143,1.4646,5.8096,1.5590,20.4540,12.1484,19.3791,11.7177,1.5257,1.2603,64.8075,61.5563,40.3231,19.3480,20.3331,105.5947,19.3926,20.2247,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 08:02:00,0.1333,10.0000,0.0000,1.9196,81.8118,49.4984,1.3456,286.8939,30.1405,0.0000,-24.0395,-24.0000,18.1860,85.0000,85.0000,85.0000,15.2948,40.3815,19.9679,14.6274,30.3232,40.7759,127.8490,122.5211,100.0000,229.1480,-0.3359,23.0521,69.8577,19.6000,-0.3359,51.3477,20.6278,49.3746,20.9326,52.2897,19.7478,20.3483,0.0166,26.6228,74.9922,39.9766,28.7596,0.0035,67.6450,20.2969,-81.2979,153.7845,95.2440,101.9835,29.0000,31.3333,30.1953,1.5064,0.7074,21.1432,13.7465,67.6840,43.3173,5.7056,1.5453,6.0521,1.6225,20.4659,12.1400,19.3840,11.7113,1.5180,1.2559,73.0374,69.2358,42.1085,19.3800,20.4324,111.3827,19.4346,20.2310,0.0492,2.3171,0.1071,0.0855,0.5473,
2026-05-12 08:03:00,0.1500,10.0000,0.0000,1.7063,81.8118,12.0604,1.3451,287.6866,30.5093,0.0000,-24.0340,-24.0000,18.3760,85.0000,85.0000,85.0000,15.8143,42.3965,20.4487,15.0792,27.8453,42.9616,129.3456,131.3625,100.0000,228.0017,-0.3256,23.3268,69.5712,19.6159,-0.3359,51.3624,20.6216,49.0639,21.0634,52.4543,19.7599,20.3627,0.0177,26.6630,36.8725,39.9766,28.7580,0.0138,67.3674,20.2841,-80.7205,156.3792,100.6862,101.9908,29.0000,31.5000,30.3620,1.5248,0.7081,21.1998,13.7759,67.8384,43.4695,5.4771,1.4838,6.1312,1.6054,12.0907,6.6416,11.0778,6.2787,1.5260,1.2542,81.2668,76.8874,44.1663,19.4212,20.5185,116.4210,19.3871,20.1901,0.0492,2.3171,0.1071,0.0855,0.5473,
